"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","27건","-","-","120,062","-","-","-"
"1","활전복","나가사키현","2015-6-1","184","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2015-6-1","9,363","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2015-6-1","3,737","불검출","불검출","적합"
"4","활바리(능성어)","에히메현","2015-6-1","1,133","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2015-6-1","11,138","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-6-1","7,500","불검출","불검출","적합"
"7","활가리비","홋카이도","2015-6-1","7,000","불검출","불검출","적합"
"8","활문어","가가와현","2015-6-1","74","불검출","불검출","적합"
"9","활가리비","홋카이도","2015-6-1","7,776","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2015-6-1","1,920","불검출","불검출","적합"
"11","냉장갈치","야마구치현","2015-6-1","225","불검출","불검출","적합"
"12","냉장돔(황돔)","야마구치현","2015-6-1","225","불검출","불검출","적합"
"13","냉장민어(수조기)","야마구치현","2015-6-1","141","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2015-6-1","4,966","불검출","불검출","적합"
"15","냉장돔(감성돔)","와카야마현","2015-6-1","288","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2015-6-1","1,927","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2015-6-1","2,280","불검출","불검출","적합"
"18","냉장갈치","오이타현","2015-6-1","270","불검출","불검출","적합"
"19","냉장갈치","히로시마현","2015-6-1","105","불검출","불검출","적합"
"20","냉장갈치","후쿠오카현","2015-6-1","35","불검출","불검출","적합"
"21","냉장갈치","에히메현","2015-6-1","504","불검출","불검출","적합"
"22","냉장준치","구마모토현","2015-6-1","224","불검출","불검출","적합"
"23","냉장갈치","에히메현","2015-6-1","248","불검출","불검출","적합"
"24","냉장갈치","와카야마현","2015-6-1","872","불검출","불검출","적합"
"25","냉장갈치","오이타현","2015-6-1","1,915","불검출","불검출","적합"
"26","활가리비","홋카이도","2015-6-1","7,112","불검출","불검출","적합"
"27","냉동명태","홋카이도","2015-6-1","48,900","불검출","불검출","적합"
