"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","159","","469,943","","",""
"1","볶은커피","미에현","2016-06-22","252","불검출","불검출","적합"
"2","맥주","아이치현","2016-06-27","144","불검출","불검출","적합"
"3","식용유지가공품","지바현","2016-07-06","330","불검출","불검출","적합"
"4","과자(스낵과자)","고치현","2016-07-12","74","불검출","불검출","적합"
"5","과자(비스킷)","아이치현","2016-07-22","342","불검출","불검출","적합"
"6","소스류","야마구치현","2016-07-26","520","불검출","불검출","적합"
"7","액상커피","시가현","2016-07-20","173","불검출","불검출","적합"
"8","캔디류(사탕)","아이치현","2016-07-05","118","불검출","불검출","적합"
"9","물엿","가고시마현","2016-08-03","2,900","불검출","불검출","적합"
"10","액상커피","시가현","2016-07-19","346","불검출","불검출","적합"
"11","탄산음료","오사카부","2016-08-06","1,200","불검출","불검출","적합"
"12","맥주","훗카이도","2016-07-21","660","불검출","불검출","적합"
"13","과자(크래커)","아이치현","2016-07-11","211","불검출","불검출","적합"
