"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","95","","148,747","","",""
"1","기타코코아가공품","이바라키현","2016-06-13","40","불검출","불검출","적합"
"2","청주","야마가타현","2016-07-27","86","불검출","불검출","적합"
"3","과자(웨이퍼)","사이타마현","2016-07-05","2,160","불검출","불검출","적합"
"4","소스류","히로시마현","2016-07-05","456","불검출","불검출","적합"
"5","과자(스낵과자)","이바라키현","2016-08-03","468","불검출","불검출","적합"
"6","맥주","오이타현","2016-05-16","33,120","불검출","불검출","적합"
"7","혼합제제","가나가와현","2016-08-04","100","불검출","불검출","적합"
"8","복합조미식품","미에현","2016-07-06","38","불검출","불검출","적합"
"9","복합조미식품","미에현","2016-07-06","45","불검출","불검출","적합"
"10","조미된장","나가노현","2016-08-02","2,880","불검출","불검출","적합"
"11","청주","후쿠이현","2016-08-04","99","불검출","불검출","적합"
"12","기타천연착향료","사이타마현","2016-08-03","20","불검출","불검출","적합"
"13","소주","가고시마현","2016-07-19","86","불검출","불검출","적합"
