"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2018-05-28","2,600","불검출","불검출","적합"
"2","냉동상어(청상아리,F)","인도양","2018-05-28","2,181","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-05-28","1,300","불검출","불검출","적합"
"4","냉동새치(돛새치)","대서양","2018-05-28","248","불검출","불검출","적합"
"5","냉장갈치","후쿠오카현","2018-05-28","150","불검출","불검출","적합"
"6","냉장대구","홋카이도","2018-05-28","1,300","불검출","불검출","적합"
"7","냉동상어(청상아리)","대서양","2018-05-28","1,887","불검출","불검출","적합"
"8","냉장명태","홋카이도","2018-05-28","1,300","불검출","불검출","적합"
"9","냉장대구","홋카이도","2018-05-28","1,230","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2018-05-28","2,861","불검출","불검출","적합"
"11","냉장명태","홋카이도","2018-05-28","1,950","불검출","불검출","적합"
"12","냉장준치","구마모토현","2018-05-28","168","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2018-05-28","2,081","불검출","불검출","적합"
"14","냉장대구","홋카이도","2018-05-28","650","불검출","불검출","적합"
"15","활가리비","홋카이도","2018-05-28","7,000","불검출","불검출","적합"
"16","활돔(참돔)","에히메현","2018-05-28","7,494","불검출","불검출","적합"
"17","냉장명태","홋카이도","2018-05-28","1,950","불검출","불검출","적합"
"18","냉장돔(황돔)","후쿠오카현","2018-05-28","344","불검출","불검출","적합"
"19","냉장명태","홋카이도","2018-05-28","3,250","불검출","불검출","적합"
"20","냉동기름치","인도양","2018-05-28","9,410","불검출","불검출","적합"
