"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(벵에돔)","사가현","2018-05-29","1,498","불검출","불검출","적합"
"2","냉장명태","홋카이도","2018-05-29","1,300","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-05-29","1,300","불검출","불검출","적합"
"4","활돔(돌돔)","미야자키현","2018-05-29","3,672","불검출","불검출","적합"
"5","활돔(돌돔)","오이타현","2018-05-29","420","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2018-05-29","6,326","불검출","불검출","적합"
"7","냉장명태","홋카이도","2018-05-29","1,300","불검출","불검출","적합"
"8","냉장명태","홋카이도","2018-05-29","4,550","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2018-05-29","7,890","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2018-05-29","840","불검출","불검출","적합"
"11","활장어(먹장어)","나가사키현","2018-05-29","1,232","불검출","불검출","적합"
"12","냉장명태","홋카이도","2018-05-29","1,300","불검출","불검출","적합"
"13","냉장고등어","후쿠오카현","2018-05-29","2,784","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2018-05-29","960","불검출","불검출","적합"
"15","냉장갈치","오이타현","2018-05-29","1,620","불검출","불검출","적합"
"16","활돔(돌돔)","고치현","2018-05-29","635","불검출","불검출","적합"
"17","냉동다랑어(눈다랑어,목살)","태평양","2018-05-29","885","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2018-05-29","1,200","불검출","불검출","적합"
"19","냉장준치","후쿠오카현","2018-05-29","460","불검출","불검출","적합"
"20","냉장돔(감성돔)","와카야마현","2018-05-29","176","불검출","불검출","적합"
