"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장명태","홋카이도","2018-05-30","1,300","불검출","불검출","적합"
"22","냉장홍어","홋카이도","2018-05-30","2,327","불검출","불검출","적합"
"23","활돔(참돔)","에히메현","2018-05-30","2,463","불검출","불검출","적합"
"24","활새우(닭새우)","나가사키현","2018-05-30","95","불검출","불검출","적합"
"25","냉장갈치","와카야마현","2018-05-30","184","불검출","불검출","적합"
"26","냉장명태","홋카이도","2018-05-30","1,300","불검출","불검출","적합"
"27","냉장홍어","홋카이도","2018-05-30","2,912","불검출","불검출","적합"
"28","활가리비","홋카이도","2018-05-30","6,928","불검출","불검출","적합"
"29","활가리비","홋카이도","2018-05-30","14,000","불검출","불검출","적합"
"30","냉장갈치","와카야마현","2018-05-30","391","불검출","불검출","적합"
"31","냉장갈치","오이타현","2018-05-30","55","불검출","불검출","적합"
"32","냉장명태","홋카이도","2018-05-30","2,600","불검출","불검출","적합"
"33","활돔(참돔)","에히메현","2018-05-30","2,412","불검출","불검출","적합"
"34","냉장명태","홋카이도","2018-05-30","1,300","불검출","불검출","적합"
"합계","","-","-","111,810","-","-","-"
