"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"51","두류가공품","오사카부","2019-06-18","800","불검출","불검출","적합"
"52","두류가공품","오사카부","2019-06-17","880","불검출","불검출","적합"
"53","기타가공품","오사카부","2019-05-21","302","불검출","불검출","적합"
"54","캔디류","아이치현","2019-07-04","1,188","불검출","불검출","적합"
"55","건면","야마가타현","2019-07-02","172","불검출","불검출","적합"
"56","위스키","오사카부","2019-02-18","395","불검출","불검출","적합"
"57","건면","효고현","2019-05-28","72","불검출","불검출","적합"
"58","히드록시프로필
셀룰로스","니가타현","2019-06-12","1,040","불검출","불검출","적합"
"59","양조간장","오사카부","2019-07-10","730","불검출","불검출","적합"
"60","커피/건조","엘살바도르","2018-06-12","7,383","불검출","불검출","적합"
"61","절임식품","나가노현","2019-07-01","1,050","불검출","불검출","적합"
"62","캔디류","군마현","2019-06-05","3,120","불검출","불검출","적합"
"63","캔디류","군마현","2019-06-03","3,744","불검출","불검출","적합"
"64","식물성크림","히로시마현","2019-06-12","240","불검출","불검출","적합"
"65","복합조미식품","미에현","2019-06-14","51","불검출","불검출","적합"
"66","기타가공품","훗카이도","2019-06-29","500","불검출","불검출","적합"
"67","과자","사이타마현","2019-06-18","96","불검출","불검출","적합"
"68","과자","사이타마현","2019-06-28","104","불검출","불검출","적합"
"69","혼합제제","시즈오카현","2019-05-12","20","불검출","불검출","적합"
"70","혼합제제","오사카부","2019-07-04","320","불검출","불검출","적합"
"71","캔디류","아이치현","2019-06-27","122","불검출","불검출","적합"
"72","캔디류","아이치현","2019-06-27","128","불검출","불검출","적합"
"73","캔디류","아이치현","2019-07-01","128","불검출","불검출","적합"
"74","캔디류","아이치현","2019-07-04","257","불검출","불검출","적합"
"75","캔디류","아이치현","2019-07-02","462","불검출","불검출","적합"
"76","캔디류","아이치현","2019-06-28","77","불검출","불검출","적합"
"77","캔디류","아이치현","2019-07-08","367","불검출","불검출","적합"
"78","소스","오카야마현","2019-06-03","288","불검출","불검출","적합"
"79","캔디류","아이치현","2019-07-04","385","불검출","불검출","적합"
"80","과자","아이치현","2019-07-09","205","불검출","불검출","적합"
"81","액상차","시가현","2019-06-11","2,400","불검출","불검출","적합"
"82","액상차","시가현","2019-06-01","15,000","불검출","불검출","적합"
"83","캔디류","아이치현","2019-07-01","462","불검출","불검출","적합"
"84","캔디류","아이치현","2019-07-10","98","불검출","불검출","적합"
