"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","글리세린지방산에스테르","도치기현","2016-09-07","180","불검출","불검출","적합"
"14","캔디류(사탕)","아이치현","2016-07-15","288","불검출","불검출","적합"
"15","청주","돗토리현","2016-10-07","130","불검출","불검출","적합"
"16","떡류","니가타현","2016-08-08","513","불검출","불검출","적합"
"17","떡류","니가타현","2016-08-08","513","불검출","불검출","적합"
"18","과.채가공품","오카야마현","2016-03-09","434","불검출","불검출","적합"
"19","기타가공품","나가노현","2016-09-27","77","불검출","불검출","적합"
"20","즉석조리식품","나가노현","2016-09-26","576","불검출","불검출","적합"
"21","청주","돗토리현","2016-10-13","108","불검출","불검출","적합"
"22","혼합제제","효고현","2016-10-21","17","불검출","불검출","적합"
"23","떡류","니가타현","2016-08-03","627","불검출","불검출","적합"
"24","글리세린지방산에스테르","도치기현","2016-10-06","180","불검출","불검출","적합"
"25","말티톨시럽","시즈오카현","2016-09-30","1,000","불검출","불검출","적합"
"26","떡류","니가타현","2016-08-04","513","불검출","불검출","적합"
"27","캔디류(사탕)","오사카부","2016-09-30","65","불검출","불검출","적합"
"28","기타장류","나가노현","2016-09-27","77","불검출","불검출","적합"
"29","조미된장","나가노현","2016-09-26","700","불검출","불검출","적합"
"30","혼합제제","효고현","2016-10-13","150","불검출","불검출","적합"
"31","혼합제제","오사카부","2016-10-17","136","불검출","불검출","적합"
"32","조미된장","나가노현","2016-09-27","1,440","불검출","불검출","적합"
"33","국수","구마모토현","2016-09-27","443","불검출","불검출","적합"
"34","수산물가공품","후쿠시마현","2016-10-13","1,200","불검출","불검출","적합"
"35","혼합제제","가나가와현","2016-10-12","1,000","불검출","불검출","적합"
"36","혼합제제","히로시마현","2016-10-10","375","불검출","불검출","적합"
"37","정제,가공을거쳐야
하는식품원료","도치기현","2016-08-09","16,206","불검출","불검출","적합"
"38","밀가루","지바현","2016-06-30","1,000","불검출","불검출","적합"
"39","즉석조리식품","아이치현","2016-10-06","129","불검출","불검출","적합"
"40","과자(크래커)","오사카부","","1,120","불검출","불검출","적합"
"41","청주","군마현","2016-09-07","43","불검출","불검출","적합"
"42","떡류","니가타현","2016-08-05","456","불검출","불검출","적합"
"43","캔디류(사탕)","아이치현","2016-10-18","450","불검출","불검출","적합"
"44","소스류","군마현","2016-09-08","636","불검출","불검출","적합"
"45","캔디류(사탕)","아이치현","2016-10-18","1,440","불검출","불검출","적합"
"46","수산물가공품","미에현","2016-10-17","1,200","불검출","불검출","적합"
