"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동대구(F)","러시아","2019-04-17","6,820","불검출","불검출","적합"
"2","냉동꽁치","대만","2019-04-17","94,127","불검출","불검출","적합"
"3","냉동가자미(첨치가자미,F)","미국","2019-04-17","23,000","불검출","불검출","적합"
"4","냉동명태","러시아","2019-04-17","438,148","불검출","불검출","적합"
"5","냉동어란(명란)","러시아","2019-04-17","7,807","불검출","불검출","적합"
"6","냉동꽁치","대만","2019-04-17","72,948","불검출","불검출","적합"
"7","냉동꽁치","대만","2019-04-17","15,849","불검출","불검출","적합"
"8","냉동꽁치","대만","2019-04-17","9,138","불검출","불검출","적합"
"9","냉동곤이(대구)","러시아","2019-04-17","23,847","불검출","불검출","적합"
"합계","","-","-","691,684","-","-","-"
