"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활전갱이(흑점줄전갱이)","에히메현","2019-04-18","984","불검출","불검출","적합"
"2","냉동상어(청상아리,F)","인도양","2019-04-18","3,961","불검출","불검출","적합"
"3","냉동새치(황새치,F,횟감)","태평양","2019-04-18","4,154","불검출","불검출","적합"
"4","활가리비","홋카이도","2019-04-18","5,170","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2019-04-18","9,168","불검출","불검출","적합"
"6","냉장준치","후쿠오카현","2019-04-18","195","불검출","불검출","적합"
"7","활바리(능성어)","에히메현","2019-04-18","915","불검출","불검출","적합"
"8","활바리(능성어)","에히메현","2019-04-18","921","불검출","불검출","적합"
"9","냉장돔(금눈돔)","시즈오카현","2019-04-18","48","불검출","불검출","적합"
"10","활대합(북방대합)","홋카이도","2019-04-18","3,633","불검출","불검출","적합"
"11","냉장갈치","후쿠오카현","2019-04-18","1,530","불검출","불검출","적합"
"12","활돔(돌돔)","가나가와현","2019-04-18","1,328","불검출","불검출","적합"
"13","활전갱이(흑점줄전갱이)","에히메현","2019-04-18","908","불검출","불검출","적합"
"14","활돔(참돔)","에히메현","2019-04-18","10,926","불검출","불검출","적합"
"15","냉장돔(황돔)","후쿠오카현","2019-04-18","540","불검출","불검출","적합"
"16","마른해삼(자숙)","시마네현","2019-04-18","375","불검출","불검출","적합"
"17","활돔(돌돔)","가나가와현","2019-04-18","946","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2019-04-18","9,056","불검출","불검출","적합"
"19","냉장준치","효고현","2019-04-18","320","불검출","불검출","적합"
"20","활대합(북방대합)","홋카이도","2019-04-18","3,183","불검출","불검출","적합"
