"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"84","어묵","시마네현","2019-02-01","100","불검출","불검출","적합"
"85","어묵","시마네현","2019-02-01","216","불검출","불검출","적합"
"86","어묵","시마네현","2019-01-16","360","불검출","불검출","적합"
"87","어묵","시마네현","2019-02-01","672","불검출","불검출","적합"
"88","가공두부","이시카와현","2019-03-15","6,000","불검출","불검출","적합"
"89","어묵","시마네현","2019-03-16","143","불검출","불검출","적합"
"90","어묵","시마네현","2019-01-16","90","불검출","불검출","적합"
"91","소주","돗토리현","2018-12-21","54","불검출","불검출","적합"
"92","청주","돗토리현","2019-03-18","95","불검출","불검출","적합"
"93","과자","효고현","2019-03-25","700","불검출","불검출","적합"
"94","혼합장","아이치현","2019-03-07","18,000","불검출","불검출","적합"
"95","양조간장","가가와현","2019-02-12","1,080","불검출","불검출","적합"
"96","과자","효고현","2019-03-25","3,000","불검출","불검출","적합"
"97","고형차","교토부","","855","불검출","불검출","적합"
"98","커피/건조","엘살바도르","2018-04-23","2,277","불검출","불검출","적합"
"99","향신료조제품","군마현","2019-03-17","1,500","불검출","불검출","적합"
"100","소스","히로시마현","2019-03-22","3,600","불검출","불검출","적합"
"101","캔디류","아이치현","2019-03-30","450","불검출","불검출","적합"
"102","빵류","돗토리현","2019-03-18","372","불검출","불검출","적합"
"103","캔디류","아이치현","2019-03-30","3,240","불검출","불검출","적합"
"104","캔디류","아이치현","2019-03-25","310","불검출","불검출","적합"
"105","생면","가가와현","2019-03-11","4,747","불검출","불검출","적합"
"106","혼합제제","효고현","2019-04-01","34","불검출","불검출","적합"
"107","글리세린지방산
에스테르","오사카부","2019-02-12","10","불검출","불검출","적합"
"108","복합조미식품","오사카부","2019-03-12","60","불검출","불검출","적합"
"109","음료베이스","아이치현","2019-03-18","248","불검출","불검출","적합"
"110","혼합제제","사이타마현","2019-03-26","10","불검출","불검출","적합"
"111","건면","나라현","2019-03-20","600","불검출","불검출","적합"
