"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","수산물가공품","교토부","2014-10-09","75","불검출","불검출","적합"
"19","식초절임(매실절임)","와카야마현","2014-10-17","128","불검출","불검출","적합"
"20","과자(비스킷)","아이치현","2014-10-06","21","불검출","불검출","적합"
"21","소스류","오사카부","2014-10-06","1,200","불검출","불검출","적합"
"22","소스류","오사카부","2014-09-29","104","불검출","불검출","적합"
"23","소스류","효고현","2014-10-04","150","불검출","불검출","적합"
"24","어묵","시마네현","2014-09-25","250","불검출","불검출","적합"
"25","어묵","시마네현","2014-10-13","100","불검출","불검출","적합"
"26","소스류","교토부","2014-10-16","1,078","불검출","불검출","적합"
"27","소스류","교토부","2014-10-04","4,992","불검출","불검출","적합"
"28","소스류","교토부","2014-09-13","1,170","불검출","불검출","적합"
"29","소스류","교토부","2014-09-27","3,718","불검출","불검출","적합"
"30","소스류","교토부","2014-07-29","693.6","불검출","불검출","적합"
"31","소스류","교토부","2014-10-11","405","불검출","불검출","적합"
"32","소스류","교토부","2014-10-07","136","불검출","불검출","적합"
"33","소스류","교토부","2014-09-03","125","불검출","불검출","적합"
"34","소스류","교토부","2014-09-05","131","불검출","불검출","적합"
"35","소스류","교토부","2014-10-07","1,700","불검출","불검출","적합"
"36","소스류","교토부","2014-10-04","2,358","불검출","불검출","적합"
"37","소스류","교토부","2014-10-15","680","불검출","불검출","적합"
"38","소스류","교토부","2014-09-26","258","불검출","불검출","적합"
"39","소스류","교토부","2014-09-26","135","불검출","불검출","적합"
"40","복합조미식품","교토부","2014-09-25","330","불검출","불검출","적합"
"41","코엔자임Q10
(원료성)","가나가와현","2014-09-18","40","불검출","불검출","적합"
"42","고형차","효고현","2014-10-10","2,500","불검출","불검출","적합"
"43","곡류가공품","아이치현","2014-08-27","500","불검출","불검출","적합"
"44","기타가공품","히로시마현","2014-07-02","50","불검출","불검출","적합"
"45","혼합제제","시즈오카현","2014-10-07","100","불검출","불검출","적합"
"46","혼합제제","사이타마현","2014-10-16","64","불검출","불검출","적합"
"47","혼합제제","도쿄도","2014-10-16","9","불검출","불검출","적합"
"48","소스류","이바라키현","2014-07-07","20","불검출","불검출","적합"
"49","소스류","이바라키현","2014-07-29","20","불검출","불검출","적합"
"50","맥주","후쿠오카현","2014-10-01","174,600","불검출","불검출","적합"
"51","맥주","후쿠오카현","2014-09-29","151,200","불검출","불검출","적합"
"52","맥주","후쿠오카현","2014-10-01","64,650","불검출","불검출","적합"
"53","맥주","후쿠오카현","2014-10-01","10,100","불검출","불검출","적합"
"54","양조간장","지바현","2014-09-08","12,636","불검출","불검출","적합"
"55","양조간장","지바현","2014-09-01","789.75","불검출","불검출","적합"
"56","양조간장","지바현","2014-08-25","679.5","불검출","불검출","적합"
"57","소스류","지바현","2014-09-17","181.5","불검출","불검출","적합"
