"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"58","소스류","군마현","2014-08-27","234","불검출","불검출","적합"
"59","소스류","지바현","2014-09-16","19.8","불검출","불검출","적합"
"60","소스류","지바현","2014-09-03","982.8","불검출","불검출","적합"
"61","소스류","히로시마현","2014-10-10","7,560","불검출","불검출","적합"
"62","소스류","히로시마현","2014-10-03","1,260","불검출","불검출","적합"
"63","조미건어포류","에히메현","2014-10-08","10.5","불검출","불검출","적합"
"64","수산물가공품","히로시마현","2014-09-18","25.6","불검출","불검출","적합"
"65","튀김식품","히로시마현","2014-10-09","10.56","불검출","불검출","적합"
"66","튀김식품","히로시마현","2014-10-02","58","불검출","불검출","적합"
"67","소스류","아이치현","2014-09-24","36","불검출","불검출","적합"
"68","캔디류(젤리)","도쿄도","2014-09-17","12.4","불검출","불검출","적합"
"69","초콜릿가공품","도쿄도","2014-09-17","8.2","불검출","불검출","적합"
"70","초콜릿가공품","도쿄도","2014-09-18","12.9","불검출","불검출","적합"
"71","초콜릿가공품","도쿄도","2014-09-18","28.9","불검출","불검출","적합"
"72","초콜릿가공품","도쿄도","2014-09-18","40.2","불검출","불검출","적합"
"73","초콜릿가공품","도쿄도","2014-09-18","54","불검출","불검출","적합"
"74","음료베이스","도쿄도","2014-10-02","96","불검출","불검출","적합"
"75","건어포류","오사카부","2014-10-17","800","불검출","불검출","적합"
"76","소스류","후쿠오카현","2014-10-16","1,260","불검출","불검출","적합"
"77","소스류","후쿠오카현","2014-10-17","300","불검출","불검출","적합"
"78","캔디류(사탕)","아이치현","2014-10-15","2,880","불검출","불검출","적합"
"79","캔디류(사탕)","아이치현","2014-10-17","1,344","불검출","불검출","적합"
"80","과자(한과류)","도쿠시마현","2014-10-14","1,080","불검출","불검출","적합"
"81","과자(한과류)","도쿠시마현","2014-10-11","1,080","불검출","불검출","적합"
"82","빵류(케이크)","돗토리현","2014-10-15","1,881","불검출","불검출","적합"
"83","빵류(케이크)","돗토리현","2014-10-09","1,984","불검출","불검출","적합"
"84","양조간장","후쿠오카현","2014-10-15","1,440","불검출","불검출","적합"
"85","소스류","히로시마현","2014-10-03","2,986.2","불검출","불검출","적합"
"86","맥주","후쿠오카현","2014-10-09","16,800","불검출","불검출","적합"
"87","덱스트린","효고현","2014-09-10","1,000","불검출","불검출","적합"
"88","식용유지가공품","지바현","2014-09-18","975","불검출","불검출","적합"
"89","소스류","히로시마현","2014-09-10","198","불검출","불검출","적합"
"90","맥주","후쿠오카현","2014-10-01","19,500","불검출","불검출","적합"
"91","맥주","후쿠오카현","2014-09-22","19,500","불검출","불검출","적합"
"92","조미된장","나가노현","2014-10-08","15,300","불검출","불검출","적합"
"93","조미된장","나가노현","2014-10-15","5,300","불검출","불검출","적합"
"94","조미된장","나가노현","2014-10-16","1,000","불검출","불검출","적합"
"95","과자(스낵과자)","아이치현","2014-09-30","414","불검출","불검출","적합"
"96","혼합제제","효고현","2014-10-20","5,120","불검출","불검출","적합"
"97","전분가공품","효고현","2014-10-15","3,000","불검출","불검출","적합"
"98","혼합제제","효고현","2014-10-21","2,000","불검출","불검출","적합"
