"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","초콜릿가공품","도쿄도","2014-09-16","41.2","불검출","불검출","적합"
"19","초콜릿가공품","도쿄도","2014-09-11","17.8","불검출","불검출","적합"
"20","초콜릿가공품","도쿄도","2014-09-18","79","불검출","불검출","적합"
"21","초콜릿가공품","도쿄도","2014-09-17","12.8","불검출","불검출","적합"
"22","초콜릿가공품","도쿄도","2014-09-17","74","불검출","불검출","적합"
"23","초콜릿가공품","도쿄도","2014-09-25","61","불검출","불검출","적합"
"24","조미건어포류","훗카이도","2014-09-08","9.1","불검출","불검출","적합"
"25","소스류","사가현","2014-09-02","32.8","불검출","불검출","적합"
"26","캔디류(사탕)","도쿄도","2014-09-11","8","불검출","불검출","적합"
"27","소스류","효고현","2014-05-10","35.2","불검출","불검출","적합"
"28","소스류","사가현","2014-09-08","25.2","불검출","불검출","적합"
"29","캔디류(사탕)","도쿄도","2014-09-17","9.3","불검출","불검출","적합"
"30","청주","도치기현","2014-10-01","15,552","불검출","불검출","적합"
"31","청주","도치기현","2014-10-03","7,776","불검출","불검출","적합"
"32","향신료조제품
(고추냉이가공품)","나가노현","2014-09-23","335.4","불검출","불검출","적합"
"33","과자(웨이퍼)","나가노현","2014-10-16","612","불검출","불검출","적합"
"34","기타가공품","이바라키현","2014-07-18","50","불검출","불검출","적합"
"35","캔디류(사탕)","훗카이도","2014-09-19","8.4","불검출","불검출","적합"
"36","과.채가공품","훗카이도","2014-09-25","5","불검출","불검출","적합"
"37","과자(크래커)","아이치현","2014-09-15","24.2","불검출","불검출","적합"
"38","과자(스낵과자)","고치현","2014-09-26","200","불검출","불검출","적합"
"39","조미건어포류","훗카이도","2014-09-19","6.8","불검출","불검출","적합"
"40","청주","효고현","2014-10-18","5,616","불검출","불검출","적합"
"41","탄산칼슘","오카야마현","2014-10-20","16,000","불검출","불검출","적합"
"42","혼합제제","도치기현","2014-10-10","810","불검출","불검출","적합"
"43","말티톨시럽","시즈오카현","2014-04-10","1,008","불검출","불검출","적합"
"44","혼합제제","지바현","2014-10-03","30","불검출","불검출","적합"
"45","소스류","훗카이도","2014-10-15","1,080","불검출","불검출","적합"
"46","소스류","에히메현","2014-10-10","10,084.5","불검출","불검출","적합"
"47","복합조미식품","야마나시현","2014-10-15","114.2","불검출","불검출","적합"
"48","혼합제제","나가노현","2014-07-31","500","불검출","불검출","적합"
"49","팜핵유","오사카부","2014-09-18","4,000","불검출","불검출","적합"
"50","식용유지가공품","오사카부","2014-09-24","1,504","불검출","불검출","적합"
"51","가공유지","오사카부","2014-09-22","7,168","불검출","불검출","적합"
"52","덱스트린","효고현","2014-09-22","5,000","불검출","불검출","적합"
"53","양조간장","효고현","2014-10-09","13,646.88","불검출","불검출","적합"
"54","양조간장","효고현","2014-10-02","14,040","불검출","불검출","적합"
"55","식염절임","야마가타현","2014-10-07","450","불검출","불검출","적합"
"56","건어포류","효고현","2014-10-09","20","불검출","불검출","적합"
"57","과자(스낵과자)","오사카부","2014-09-27","702","불검출","불검출","적합"
