"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","청주","니가타현","2014-10-10","291.6","불검출","불검출","적합"
"19","청국장","훗카이도","2014-10-05","2,970","불검출","불검출","적합"
"20","국수","사이타마현","2014-10-08","466","불검출","불검출","적합"
"21","국수","사이타마현","2014-10-08","370","불검출","불검출","적합"
"22","국수","사이타마현","2014-10-08","564","불검출","불검출","적합"
"23","국수","사이타마현","2014-10-08","700","불검출","불검출","적합"
"24","국수","사이타마현","2014-10-08","660","불검출","불검출","적합"
"25","국수","사이타마현","2014-10-08","370","불검출","불검출","적합"
"26","국수","사이타마현","2014-10-08","410","불검출","불검출","적합"
"27","국수","사이타마현","2014-10-08","420","불검출","불검출","적합"
"28","캔디류(양갱)","아이치현","2014-10-15","432","불검출","불검출","적합"
"29","혼합제제","오사카부","2014-05-14","45","불검출","불검출","적합"
"30","카레","나가노현","2014-09-01","500","불검출","불검출","적합"
"31","소스류","사이타마현","2014-09-20","161.28","불검출","불검출","적합"
"32","카레","나가노현","2014-09-24","600","불검출","불검출","적합"
"33","소스류","나가사키현","2014-10-04","3,229.2","불검출","불검출","적합"
"34","카레","나가노현","2014-09-24","1,400","불검출","불검출","적합"
"35","냉면","구마모토현","2014-10-02","3,440","불검출","불검출","적합"
"36","국수","구마모토현","2014-09-02","448.2","불검출","불검출","적합"
"37","초콜릿가공품","도쿄도","2014-09-22","31.8","불검출","불검출","적합"
"38","국수","구마모토현","2014-09-02","464.4","불검출","불검출","적합"
"39","초콜릿가공품","도쿄도","2014-09-24","19.9","불검출","불검출","적합"
"40","초콜릿가공품","도쿄도","2014-09-14","21.9","불검출","불검출","적합"
"41","초콜릿가공품","도쿄도","2014-09-24","22.4","불검출","불검출","적합"
"42","양조간장","효고현","2014-10-21","1,170","불검출","불검출","적합"
"43","맥주","오이타현","2014-09-11","14,280","불검출","불검출","적합"
"44","맥주","오이타현","2014-09-25","16,422","불검출","불검출","적합"
"45","초콜릿가공품","도쿄도","2014-09-22","9","불검출","불검출","적합"
"46","산화마그네슘","도쿠시마현","2014-10-08","1,500","불검출","불검출","적합"
"47","볶은커피","지바현","2014-10-03","400","불검출","불검출","적합"
"48","볶은커피","지바현","2014-09-26","152","불검출","불검출","적합"
"49","과자(스낵과자)","사이타마현","2014-05-20","1,256","불검출","불검출","적합"
"50","과자(스낵과자)","사이타마현","2014-05-29","1,256","불검출","불검출","적합"
"51","갈락토올리고당","시즈오카현","2013-10-30","200","불검출","불검출","적합"
"52","청주","구마모토현","2014-10-01","72","불검출","불검출","적합"
"53","청주","구마모토현","2014-10-01","288","불검출","불검출","적합"
"54","혼합제제","오카야마현","2014-10-14","45","불검출","불검출","적합"
"55","소스류","오카야마현","2014-10-23","501","불검출","불검출","적합"
"56","청주","이바라키현","2014-10-07","3,568.95","불검출","불검출","적합"
"57","청주","이바라키현","2014-10-07","1,425.6","불검출","불검출","적합"
"58","청주","니가타현","2014-10-07","622.25","불검출","불검출","적합"
