"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"58","혼합제제","효고현","2014-10-17","51","불검출","불검출","적합"
"59","혼합제제","효고현","2014-10-21","34","불검출","불검출","적합"
"60","초콜릿가공품","도쿄도","2014-09-16","8.9","불검출","불검출","적합"
"61","혼합제제","효고현","2014-10-21","34","불검출","불검출","적합"
"62","혼합제제","효고현","2014-10-20","34","불검출","불검출","적합"
"63","소스류","교토부","2014-10-04","4,716","불검출","불검출","적합"
"64","소스류","교토부","2014-09-17","1,701.7","불검출","불검출","적합"
"65","소스류","교토부","2014-10-09","10,098","불검출","불검출","적합"
"66","혼합제제","사이타마현","2014-10-09","250","불검출","불검출","적합"
"67","혼합제제","가나가와현","2014-09-29","50","불검출","불검출","적합"
"68","복합조미식품","오사카부","2014-09-09","1,620","불검출","불검출","적합"
"69","기타주류","야마구치현","2014-09-16","2,440","불검출","불검출","적합"
"70","물엿","가고시마현","2014-09-18","2,500","불검출","불검출","적합"
"71","복합조미식품","오사카부","2014-09-19","2,360","불검출","불검출","적합"
"72","고춧가루","시가현","2014-07-18","200","불검출","불검출","적합"
"73","혼합장","훗카이도","2014-09-16","1,690.5","불검출","불검출","적합"
"74","캔디류(사탕)","아이치현","2014-10-07","990","불검출","불검출","적합"
"75","캔디류(사탕)","아이치현","2014-10-07","691.2","불검출","불검출","적합"
"76","캔디류(사탕)","아이치현","2014-10-08","540","불검출","불검출","적합"
"77","캔디류(젤리)","아이치현","2014-09-17","255","불검출","불검출","적합"
"78","캔디류(젤리)","아이치현","2014-09-03","255","불검출","불검출","적합"
"79","혼합제제","오사카부","2014-10-16","16,104","불검출","불검출","적합"
"80","과자(스낵과자)","니가타현","2014-10-03","97.2","불검출","불검출","적합"
"81","과자(스낵과자)","도쿄도","2014-08-07","228","불검출","불검출","적합"
"82","과자(스낵과자)","아이치현","2014-10-08","396","불검출","불검출","적합"
"83","과자(스낵과자)","도쿄도","2014-10-08","240","불검출","불검출","적합"
"84","과자(쿠키)","아이치현","2014-10-08","312","불검출","불검출","적합"
"85","과자(쿠키)","아이치현","2014-10-07","240","불검출","불검출","적합"
"86","캔디류(사탕)","아이치현","2014-08-27","60","불검출","불검출","적합"
"87","빵류(그외 빵류)","나가노현","2014-10-08","77.4","불검출","불검출","적합"
"88","과자(스낵과자)","시가현","2014-10-06","1,584","불검출","불검출","적합"
"89","인산이전분","효고현","2014-09-26","2,000","불검출","불검출","적합"
"90","탄산음료","오사카부","2014-09-12","1,200","불검출","불검출","적합"
"91","옥테닐호박산
나트륨전분","효고현","2014-09-02","500","불검출","불검출","적합"
"92","과자(스낵과자)","니가타현","2014-10-17","561","불검출","불검출","적합"
"93","초콜릿가공품","오사카부","2014-10-20","1,836","불검출","불검출","적합"
"94","캔디류(사탕)","아이치현","2014-09-16","644","불검출","불검출","적합"
"95","캔디류(사탕)","아이치현","2014-07-28","96","불검출","불검출","적합"
"96","건어포류","시즈오카현","2014-10-01","240","불검출","불검출","적합"
"97","혼합제제","히로시마현","2014-10-20","500","불검출","불검출","적합"
