"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","6건","-","-","379,861","-","-","-"
"1","냉동다랑어(눈다랑어,목살) 중국","","2014-11-5","3,406","불검출","불검출","적합"
"2","냉동명태(F)","러시아","2014-11-5","23,350","불검출","불검출","적합"
"3","냉동곤이(명태)","러시아","2014-11-5","450","불검출","불검출","적합"
"4","냉동가자미(각시가자미) 러시아","","2014-11-5","23,400","불검출","불검출","적합"
"5","냉동꽁치","대만","2014-11-5","306,865","불검출","불검출","적합"
"6","냉동명태(F)","러시아","2014-11-5","22,390","불검출","불검출","적합"
