"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","17건","-","-","98,997","-","-","-"
"1","활가리비","홋카이도","2014-11-5","6,500","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-11-5","6,500","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-11-5","6,300","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-11-5","6,700","불검출","불검출","적합"
"5","냉장전어","오사카부","2014-11-5","8,000","불검출","불검출","적합"
"6","활꼬막(새꼬막)","후쿠오카현","2014-11-5","454","불검출","불검출","적합"
"7","활우렁쉥이","홋카이도","2014-11-5","8,694","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2014-11-5","8,768","불검출","불검출","적합"
"9","냉장명태","홋카이도","2014-11-5","6,050","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-11-5","6,050","불검출","불검출","적합"
"11","냉장명태","홋카이도","2014-11-5","3,480","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2014-11-5","8,601","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-11-5","6,000","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-11-5","3,000","불검출","불검출","적합"
"15","활가리비","홋카이도","2014-11-5","6,860","불검출","불검출","적합"
"16","활가리비","홋카이도","2014-11-5","6,484","불검출","불검출","적합"
"17","냉동다랑어(남방참다랑어) 인도양","","2014-11-5","556","불검출","불검출","적합"
