"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","17건","-","-","100,378","-","-","-"
"1","냉동개아지살(가리비,포장횟감)","홋카이도","2014-11-6","100","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-11-6","6,500","불검출","불검출","적합"
"3","냉장갈치","오이타현","2014-11-6","2,045","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2014-11-6","8,745","불검출","불검출","적합"
"5","냉장가오리","야마구치현","2014-11-6","180","불검출","불검출","적합"
"6","냉장명태","홋카이도","2014-11-6","4,630","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2014-11-6","3,300","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2014-11-6","3,899","불검출","불검출","적합"
"9","냉장민어(수조기)","야마구치현","2014-11-6","111","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2014-11-6","9,506","불검출","불검출","적합"
"11","냉장갈치","야마구치현","2014-11-6","540","불검출","불검출","적합"
"12","냉장갈치","에히메현","2014-11-6","546","불검출","불검출","적합"
"13","활우렁쉥이","홋카이도","2014-11-6","8,597","불검출","불검출","적합"
"14","활가리비","홋카이도","2014-11-6","6,458","불검출","불검출","적합"
"15","활장어(먹장어)","후쿠오카현","2014-11-6","2,461","불검출","불검출","적합"
"16","냉동꽁치","홋카이도","2014-11-6","42,000","불검출","불검출","적합"
"17","활게(참게)","야마구치현","2014-11-6","760","불검출","불검출","적합"
