"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","26건","-","-","53,401","-","-","-"
"1","냉동개아지살(가리비)","홋카이도","2014-11-7","600","불검출","불검출","적합"
"2","냉장다랑어(참다랑어)","나가사키현","2014-11-7","112","불검출","불검출","적합"
"3","활꼬막(새꼬막)","사가현","2014-11-7","4,300","불검출","불검출","적합"
"4","냉장명태","홋카이도","2014-11-7","6,610","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2014-11-7","370","불검출","불검출","적합"
"6","냉장전어","오사카부","2014-11-7","8,000","불검출","불검출","적합"
"7","냉장전어","오사카부","2014-11-7","2,000","불검출","불검출","적합"
"8","냉장갈치","오이타현","2014-11-7","855","불검출","불검출","적합"
"9","냉장갈치","야마구치현","2014-11-7","555","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2014-11-7","110","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-11-7","3,064","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2014-11-7","470","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-11-7","3,000","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2014-11-7","2,235","불검출","불검출","적합"
"15","냉장전어","와카야마현","2014-11-7","1,704","불검출","불검출","적합"
"16","활가리비","홋카이도","2014-11-7","6,820","불검출","불검출","적합"
"17","냉장갈치","효고현","2014-11-7","25","불검출","불검출","적합"
"18","냉장갈치","에히메현","2014-11-7","70","불검출","불검출","적합"
"19","냉장갈치","오이타현","2014-11-7","1,930","불검출","불검출","적합"
"20","냉장갈치","야마구치현","2014-11-7","90","불검출","불검출","적합"
"21","냉장갈치","히로시마현","2014-11-7","35","불검출","불검출","적합"
"22","냉장갈치","오이타현","2014-11-7","380","불검출","불검출","적합"
"23","냉장갈치","효고현","2014-11-7","125","불검출","불검출","적합"
"24","활가리비","홋카이도","2014-11-7","6,988","불검출","불검출","적합"
"25","활장어(먹장어)","나가사키현","2014-11-7","800","불검출","불검출","적합"
"26","활장어(먹장어)","후쿠오카현","2014-11-7","2,153","불검출","불검출","적합"
