"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"82","과자(스낵과자)","가고시마현","2016-01-12","194.4","불검출","불검출","적합"
"83","과자(크래커)","아이치현","2015-12-28","7.8","불검출","불검출","적합"
"84","곡류가공품","아이치현","2015-12-16","360","불검출","불검출","적합"
"85","조미건어포류","훗카이도","2015-12-21","5","불검출","불검출","적합"
"86","코코아분말","가나가와현","2015-12-17","42.24","불검출","불검출","적합"
"87","조미건어포류","아오모리현","2015-12-25","4.2","불검출","불검출","적합"
"88","조미건어포류","훗카이도","2015-12-19","6.9","불검출","불검출","적합"
"89","캔디류(캐러멜)","도치기현","2016-01-23","348","불검출","불검출","적합"
"90","캔디류(사탕)","아이치현","2015-12-25","55.8","불검출","불검출","적합"
"91","소스류","사가현","2015-12-08","96.3","불검출","불검출","적합"
"92","캔디류(캐러멜)","도치기현","2016-01-07","9,752.74","불검출","불검출","적합"
"93","캔디류(캐러멜)","도치기현","2016-01-10","7,897.08","불검출","불검출","적합"
"94","초콜릿가공품","도치기현","2015-10-07","54","불검출","불검출","적합"
"95","초콜릿가공품","도치기현","2015-12-01","61.2","불검출","불검출","적합"
"96","당류가공품","시즈오카현","2015-12-02","64","불검출","불검출","적합"
"97","기타코코아가공품","이바라키현","2016-03-04","40","불검출","불검출","적합"
"98","기타가공품","아이치현","2016-01-18","19","불검출","불검출","적합"
"99","소스류","사이타마현","2016-01-06","1,620","불검출","불검출","적합"
"100","소스류","군마현","2015-12-17","180","불검출","불검출","적합"
"101","소스류","군마현","2016-01-15","1,530","불검출","불검출","적합"
"102","소스류","도치기현","2015-12-19","510","불검출","불검출","적합"
"103","소스류","도치기현","2015-12-16","150","불검출","불검출","적합"
"104","드레싱","도치기현","2015-12-17","180","불검출","불검출","적합"
"105","과자(스낵과자)","나가노현","2016-01-28","441.6","불검출","불검출","적합"
"106","국수","구마모토현","2016-01-27","434.16","불검출","불검출","적합"
"107","과자(스낵과자)","니가타현","2016-01-06","144","불검출","불검출","적합"
"108","과자(스낵과자)","니가타현","2016-01-06","120.68","불검출","불검출","적합"
"109","맥주","오이타현","2016-01-26","66,240","불검출","불검출","적합"
"110","초콜릿가공품","훗카이도","2016-01-26","7.5","불검출","불검출","적합"
"111","초콜릿가공품","훗카이도","2016-01-25","210.6","불검출","불검출","적합"
"112","초콜릿가공품","훗카이도","2015-12-05","10.5","불검출","불검출","적합"
"113","초콜릿가공품","훗카이도","2015-10-24","6.4","불검출","불검출","적합"
"114","초콜릿가공품","훗카이도","2016-01-18","5.4","불검출","불검출","적합"
"115","초콜릿가공품","훗카이도","2015-11-26","6.4","불검출","불검출","적합"
"116","초콜릿가공품","훗카이도","2015-11-25","7.2","불검출","불검출","적합"
