"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"119","프로폴리스추출물제품","구마모토현","2019-05-09","78","불검출","불검출","적합"
"120","합성향료","가나가와현","2019-05-09","11","불검출","불검출","적합"
"121","고형차","후쿠오카현","2019-05-07","10","불검출","불검출","적합"
"122","숙면","기후현","2019-04-17","1,000","불검출","불검출","적합"
"123","소스","히로시마현","2019-04-11","4,410","불검출","불검출","적합"
"124","유바","아이치현","2019-04-16","197","불검출","불검출","적합"
"125","소스","히로시마현","2019-04-15","3,330","불검출","불검출","적합"
"126","소스","히로시마현","2019-03-02","615","불검출","불검출","적합"
"127","향신료조제품","도쿄도","2019-04-22","1,440","불검출","불검출","적합"
"128","소스","히로시마현","2019-02-21","760","불검출","불검출","적합"
"129","소스","히로시마현","2019-04-10","1,311","불검출","불검출","적합"
"130","소스","히로시마현","2019-04-11","1,222","불검출","불검출","적합"
"131","소스","히로시마현","2019-04-26","138","불검출","불검출","적합"
"132","소스","히로시마현","2019-04-03","660","불검출","불검출","적합"
"133","소스","히로시마현","2019-04-02","2,447","불검출","불검출","적합"
"134","소스","히로시마현","2019-03-07","708","불검출","불검출","적합"
"135","소스","히로시마현","2019-02-20","90","불검출","불검출","적합"
"136","소스","히로시마현","2019-04-22","518","불검출","불검출","적합"
"137","곡류가공품","시즈오카현","2019-02-11","1,000","불검출","불검출","적합"
"138","소스","히로시마현","2019-04-05","82","불검출","불검출","적합"
"139","소스","히로시마현","2019-04-17","1,320","불검출","불검출","적합"
"140","빵류","후쿠오카현","2019-05-09","3,732","불검출","불검출","적합"
