"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동다랑어(눈다랑어,목살)","태평양","2019-05-28","30","불검출","불검출","적합"
"2","냉장갈치","와카야마현","2019-05-28","1,128","불검출","불검출","적합"
"3","냉장갈치","오이타현","2019-05-28","210","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2019-05-28","5,946","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2019-05-28","6,644","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2019-05-28","3,621","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2019-05-28","1,786","불검출","불검출","적합"
"8","활가리비","홋카이도","2019-05-28","12,000","불검출","불검출","적합"
"9","냉장갈치","후쿠오카현","2019-05-28","1,352","불검출","불검출","적합"
"10","활장어(먹장어)","후쿠오카현","2019-05-28","1,580","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2019-05-28","2,737","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2019-05-28","696","불검출","불검출","적합"
"13","활돔(돌돔)","나가사키현","2019-05-28","1,565","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2019-05-28","688","불검출","불검출","적합"
"15","냉장갈치","야마구치현","2019-05-28","345","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2019-05-28","2,016","불검출","불검출","적합"
"17","활가리비","홋카이도","2019-05-28","6,978","불검출","불검출","적합"
"18","활가리비","홋카이도","2019-05-28","6,981","불검출","불검출","적합"
"19","냉동다랑어(눈다랑어,F,횟감)","인도양","2019-05-28","45","불검출","불검출","적합"
"20","활장어(먹장어)","후쿠오카현","2019-05-28","2,961","불검출","불검출","적합"
