"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","6건","-","-","114,385","-","-","-"
"1","냉동곤이(명태)","러시아","2015-5-13","10,755","불검출","불검출","적합"
"2","냉동곤이(대구)","러시아","2015-5-13","1,455","불검출","불검출","적합"
"3","냉동명태(F)","러시아","2015-5-13","23,250","불검출","불검출","적합"
"4","냉동가자미(각시가자미) 러시아","","2015-5-13","19,925","불검출","불검출","적합"
"5","마른명태","러시아","2015-5-13","12,000","불검출","불검출","적합"
"6","냉동가자미(각시가자미) 러시아","","2015-5-13","47,000","불검출","불검출","적합"
