"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","74","313,721","0","0","64","311,549","0","0","14","2,172"
"5.11","74","313,721","0","0","64","311,549","0","0","14","2,172"
"5.12","","","","","","","","","",""
"5.13","","","","","","","","","",""
"5.14","","","","","","","","","",""
"5.15","","","","","","","","","",""
