"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","20건","-","-","40,232","-","-","-"
"1","활가리비","홋카이도","2015-5-14","7,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-5-14","7,000","불검출","불검출","적합"
"3","냉장민어(수조기)","야마구치현","2015-5-14","150","불검출","불검출","적합"
"4","냉장명태","홋카이도","2015-5-14","2,292","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2015-5-14","8,438","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2015-5-14","1,384","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2015-5-14","1,280","불검출","불검출","적합"
"8","냉장갈치","나가사키현","2015-5-14","110","불검출","불검출","적합"
"9","냉장홍어","야마구치현","2015-5-14","150","불검출","불검출","적합"
"10","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-5-14","1,990","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2015-5-14","2,414","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2015-5-14","872","불검출","불검출","적합"
"13","냉장민어(수조기)","야마구치현","2015-5-14","78","불검출","불검출","적합"
"14","활돔(돌돔)","나가사키현","2015-5-14","606","불검출","불검출","적합"
"15","활꼬막","사가현","2015-5-14","480","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2015-5-14","2,946","불검출","불검출","적합"
"17","냉장명태","홋카이도","2015-5-14","1,558","불검출","불검출","적합"
"18","냉장갈치","에히메현","2015-5-14","144","불검출","불검출","적합"
"19","냉장갈치","와카야마현","2015-5-14","480","불검출","불검출","적합"
"20","활게(참게)","야마구치현","2015-5-14","860","불검출","불검출","적합"
