"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","31건","-","-","65,758","-","-","-"
"1","냉동새치(청새치)","대서양","2015-5-13","2,846","불검출","불검출","적합"
"2","냉동상어(청새리상어)","태평양","2015-5-13","2,119","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2015-5-13","2,087","불검출","불검출","적합"
"4","활해삼","오이타현","2015-5-13","900","불검출","불검출","적합"
"5","활꼬막","후쿠오카현","2015-5-13","2,040","불검출","불검출","적합"
"6","활꼬막(새꼬막)","후쿠오카현","2015-5-13","3,540","불검출","불검출","적합"
"7","냉장돔(황돔)","야마구치현","2015-5-13","244","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2015-5-13","3,464","불검출","불검출","적합"
"9","활가리비","홋카이도","2015-5-13","11,985","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2015-5-13","1,920","불검출","불검출","적합"
"11","냉장갈치","오이타현","2015-5-13","150","불검출","불검출","적합"
"12","냉장갈치","야마구치현","2015-5-13","290","불검출","불검출","적합"
"13","냉장돔(황돔)","야마구치현","2015-5-13","795","불검출","불검출","적합"
"14","냉장홍어","야마구치현","2015-5-13","540","불검출","불검출","적합"
"15","냉장가오리","야마구치현","2015-5-13","40","불검출","불검출","적합"
"16","냉장갑오징어","후쿠오카현","2015-5-13","680","불검출","불검출","적합"
"17","냉장명태","홋카이도","2015-5-13","3,746","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2015-5-13","4,408","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2015-5-13","4,202","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2015-5-13","1,552","불검출","불검출","적합"
"21","냉장돔(황돔)","야마구치현","2015-5-13","300","불검출","불검출","적합"
"22","활꼬막(새꼬막)","사가현","2015-5-13","2,300","불검출","불검출","적합"
"23","냉장갈치","와카야마현","2015-5-13","992","불검출","불검출","적합"
"24","냉장명태","홋카이도","2015-5-13","2,990","불검출","불검출","적합"
"25","냉장명태","홋카이도","2015-5-13","2,980","불검출","불검출","적합"
"26","냉장홍어","홋카이도","2015-5-13","2,071","불검출","불검출","적합"
