"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"59","캔디류(젤리)","아이치현","2014-10-08","153","불검출","불검출","적합"
"60","카레","나라현","2014-09-19","200","불검출","불검출","적합"
"61","카레","나라현","2014-09-27","1,000","불검출","불검출","적합"
"62","카레","나라현","2014-09-17","700","불검출","불검출","적합"
"63","카레","나라현","2014-09-09","300","불검출","불검출","적합"
"64","카레","아이치현","2014-08-28","1,200","불검출","불검출","적합"
"65","카레","아이치현","2014-09-10","1,200","불검출","불검출","적합"
"66","과자(스낵과자)","아이치현","2014-11-09","1,500","불검출","불검출","적합"
"67","맥주","구마모토현","2014-11-01","13,798.4","불검출","불검출","적합"
"68","과자(비스킷)","아이치현","2014-10-16","1,380","불검출","불검출","적합"
"69","캔디류(사탕)","아이치현","2014-10-09","690","불검출","불검출","적합"
"70","합성착향료","효고현","2014-10-22","2","불검출","불검출","적합"
"71","합성착향료","가나가와현","2014-10-22","2","불검출","불검출","적합"
"72","합성착향료","가나가와현","2014-09-18","4","불검출","불검출","적합"
"73","두류가공품","나가노현","2014-10-01","12,151.2","불검출","불검출","적합"
"74","혼합제제","효고현","2014-09-09","51","불검출","불검출","적합"
"75","혼합제제","효고현","2014-11-06","51","불검출","불검출","적합"
"76","글루코사민 제품","도쿄도","2014-10-14","147.2","불검출","불검출","적합"
"77","혼합제제","오사카부","2014-11-06","30","불검출","불검출","적합"
"78","혼합제제","효고현","2014-11-04","68","불검출","불검출","적합"
"79","혼합제제","효고현","2014-11-04","102","불검출","불검출","적합"
"80","혼합제제","효고현","2014-10-29","68","불검출","불검출","적합"
"81","혼합제제","효고현","2014-09-09","102","불검출","불검출","적합"
"82","혼합제제","오카야마현","2014-10-24","60","불검출","불검출","적합"
"83","혼합제제","효고현","2014-11-05","34","불검출","불검출","적합"
"84","혼합제제","효고현","2014-10-30","17","불검출","불검출","적합"
"85","혼합제제","오사카부","2014-11-05","100","불검출","불검출","적합"
"86","밀크초콜릿","훗카이도","2014-11-06","1,455","불검출","불검출","적합"
"87","화이트초콜릿","훗카이도","2014-11-06","202.5","불검출","불검출","적합"
"88","밀크초콜릿","훗카이도","2014-11-06","810","불검출","불검출","적합"
"89","밀크초콜릿","훗카이도","2014-11-06","45","불검출","불검출","적합"
"90","화이트초콜릿","훗카이도","2014-11-06","270","불검출","불검출","적합"
"91","밀크초콜릿","훗카이도","2014-11-06","37.5","불검출","불검출","적합"
"92","초콜릿가공품","훗카이도","2014-11-06","72","불검출","불검출","적합"
"93","화이트초콜릿","훗카이도","2014-11-06","210","불검출","불검출","적합"
"94","초콜릿가공품","훗카이도","2014-11-06","210","불검출","불검출","적합"
"95","초콜릿가공품","훗카이도","2014-11-06","124.8","불검출","불검출","적합"
"96","초콜릿가공품","훗카이도","2014-11-06","97.2","불검출","불검출","적합"
"97","초콜릿가공품","훗카이도","2014-11-06","194.4","불검출","불검출","적합"
"98","초콜릿가공품","훗카이도","2014-11-06","336.3","불검출","불검출","적합"
"99","초콜릿가공품","훗카이도","2014-11-06","820.8","불검출","불검출","적합"
