"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","볶은커피","아이치현","2014-10-27","200","불검출","불검출","적합"
"19","볶은커피","시즈오카현","2014-09-29","518.4","불검출","불검출","적합"
"20","볶은커피","사이타마현","2014-10-22","1,200","불검출","불검출","적합"
"21","볶은커피","사이타마현","2014-10-20","300","불검출","불검출","적합"
"22","볶은커피","시즈오카현","2014-09-02","23","불검출","불검출","적합"
"23","볶은커피","시즈오카현","2014-10-07","21.6","불검출","불검출","적합"
"24","볶은커피","시즈오카현","2014-10-16","43.2","불검출","불검출","적합"
"25","볶은커피","시즈오카현","2014-10-28","46.1","불검출","불검출","적합"
"26","볶은커피","시즈오카현","2014-10-23","46.1","불검출","불검출","적합"
"27","혼합제제","효고현","2014-11-04","17","불검출","불검출","적합"
"28","혼합제제","효고현","2014-11-05","34","불검출","불검출","적합"
"29","혼합제제","효고현","2014-11-04","17","불검출","불검출","적합"
"30","혼합제제","효고현","2014-11-04","17","불검출","불검출","적합"
"31","혼합제제","효고현","2014-11-05","17","불검출","불검출","적합"
"32","혼합제제","오사카부","2014-10-29","50","불검출","불검출","적합"
"33","합성착향료","가나가와현","2014-11-03","45","불검출","불검출","적합"
"34","드레싱","사가현","2014-10-09","690","불검출","불검출","적합"
"35","캔디류(양갱)","지바현","2014-09-19","116","불검출","불검출","적합"
"36","캔디류(양갱)","지바현","2014-10-02","92.8","불검출","불검출","적합"
"37","볶은커피","사이타마현","2014-10-24","4,032","불검출","불검출","적합"
"38","액상커피","시가현","2014-10-15","3,240","불검출","불검출","적합"
"39","인스턴트커피","오사카부","2014-09-26","64.8","불검출","불검출","적합"
"40","건어포류","에히메현","2014-10-15","540","불검출","불검출","적합"
"41","과자(크래커)","오사카부","2014-10-24","201.6","불검출","불검출","적합"
"42","기타면류(수제비)","도야마현","2014-10-18","30","불검출","불검출","적합"
"43","수산물가공품","교토부","2014-10-31","45","불검출","불검출","적합"
"44","알가공품","가고시마현","2014-08-22","276","불검출","불검출","적합"
"45","소스류","히로시마현","2014-07-03","80","불검출","불검출","적합"
"46","소스류","히로시마현","2014-09-18","144","불검출","불검출","적합"
"47","소스류","히로시마현","2014-10-10","504","불검출","불검출","적합"
"48","복합조미식품","오카야마현","2014-09-24","16.32","불검출","불검출","적합"
"49","곡류가공품","후쿠시마현","2014-10-03","300","불검출","불검출","적합"
"50","복합조미식품","미에현","2014-10-14","34.5","불검출","불검출","적합"
"51","복합조미식품","이바라키현","2014-10-03","20.16","불검출","불검출","적합"
"52","캔디류(사탕)","아이치현","2014-10-29","240","불검출","불검출","적합"
"53","캔디류(사탕)","아이치현","2014-10-23","200","불검출","불검출","적합"
"54","캔디류(젤리)","아이치현","2014-10-28","232","불검출","불검출","적합"
"55","맥주","터키","2014-08-14","5,702.4","불검출","불검출","적합"
"56","청주","아이치현","2014-10-22","432","불검출","불검출","적합"
"57","청주","아이치현","2014-09-02","2,592","불검출","불검출","적합"
"58","청주","아이치현","2014-10-28","86.4","불검출","불검출","적합"
