"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","혼합제제","효고현","2014-11-04","51","불검출","불검출","적합"
"19","기타천연착향료","오사카부","2014-11-04","46","불검출","불검출","적합"
"20","식물성크림","도치기현","2014-09-17","48","불검출","불검출","적합"
"21","볶은커피","시즈오카현","2014-09-04","1,200","불검출","불검출","적합"
"22","볶은커피","시즈오카현","2014-10-13","24","불검출","불검출","적합"
"23","청주","효고현","2014-10-17","270","불검출","불검출","적합"
"24","즉석조리식품","가나가와현","2014-08-22","2,949.42","불검출","불검출","적합"
"25","혼합제제","시즈오카현","2014-10-16","1,700","불검출","불검출","적합"
"26","인스턴트커피","오사카부","2014-09-12","19.2","불검출","불검출","적합"
"27","소스류","군마현","2014-09-19","4,800","불검출","불검출","적합"
"28","혼합제제","미에현","2014-09-22","2,760","불검출","불검출","적합"
"29","캔디류(사탕)","도야마현","2014-10-10","696","불검출","불검출","적합"
"30","캔디류(캐러멜)","도치기현","2014-10-20","44.64","불검출","불검출","적합"
"31","과자(쿠키)","군마현","2014-10-14","364","불검출","불검출","적합"
"32","과자(쿠키)","군마현","2014-10-11","364","불검출","불검출","적합"
"33","밀크초콜릿","가나가와현","2014-10-17","1,619.52","불검출","불검출","적합"
"34","준초콜릿","가나가와현","2014-10-10","537.6","불검출","불검출","적합"
"35","화이트초콜릿","가나가와현","2014-09-05","1,068.48","불검출","불검출","적합"
"36","준초콜릿","가나가와현","2014-10-01","133","불검출","불검출","적합"
"37","캔디류(캐러멜)","군마현","2014-10-06","451.2","불검출","불검출","적합"
"38","기타코코아가공품","시즈오카현","2014-09-09","120","불검출","불검출","적합"
"39","곡류가공품","아이치현","2014-10-07","576","불검출","불검출","적합"
"40","과자(스낵과자)","효고현","2014-10-28","162","불검출","불검출","적합"
"41","캔디류(양갱)","아이치현","2014-10-15","168","불검출","불검출","적합"
"42","과자(크래커)","오사카부","2014-10-31","28","불검출","불검출","적합"
"43","과자(크래커)","오사카부","2014-10-31","96","불검출","불검출","적합"
"44","과자(스낵과자)","효고현","2014-10-28","162","불검출","불검출","적합"
"45","과자(비스킷)","아이치현","2014-10-09","95","불검출","불검출","적합"
"46","코코아분말","가나가와현","2014-09-19","52.8","불검출","불검출","적합"
"47","소스류","도치기현","2014-09-10","150","불검출","불검출","적합"
"48","카레","니가타현","2014-10-10","720","불검출","불검출","적합"
"49","카레","니가타현","2014-10-01","720","불검출","불검출","적합"
"50","카레","니가타현","2014-10-02","1,296","불검출","불검출","적합"
"51","카레","시즈오카현","2014-08-11","207","불검출","불검출","적합"
"52","카레","시즈오카현","2014-09-17","207","불검출","불검출","적합"
"53","식초절임(매실절임)","와카야마현","2014-10-10","192","불검출","불검출","적합"
"54","과자(스낵과자)","나가노현","2014-10-21","384","불검출","불검출","적합"
"55","소스류","아오모리현","2014-10-22","1,200","불검출","불검출","적합"
"56","자당지방산에스
테르","미에현","2014-09-29","1,440","불검출","불검출","적합"
"57","자당지방산에스
테르","미에현","2014-09-13","1,440","불검출","불검출","적합"
