"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"59","소스류","아이치현","2014-05-15","100","불검출","불검출","적합"
"60","소스류","지바현","2014-09-19","600","불검출","불검출","적합"
"61","조미된장","아이치현","2014-10-21","6,000","불검출","불검출","적합"
"62","조미된장","아이치현","2014-10-22","6,000","불검출","불검출","적합"
"63","소스류","사이타마현","2014-09-05","800","불검출","불검출","적합"
"64","카라멜색소","히로시마현","2014-10-07","918","불검출","불검출","적합"
"65","청주","고치현","2014-10-28","85.2","불검출","불검출","적합"
"66","청주","오이타현","2014-10-28","288","불검출","불검출","적합"
"67","청주","고치현","2014-10-28","134.4","불검출","불검출","적합"
"68","청주","고치현","2014-10-28","135.6","불검출","불검출","적합"
"69","청주","고치현","2014-10-28","66","불검출","불검출","적합"
"70","볶은커피","히로시마현","2014-10-20","700","불검출","불검출","적합"
"71","소스류","히로시마현","2014-10-31","2,000","불검출","불검출","적합"
"72","혼합제제","오사카부","2014-09-17","660","불검출","불검출","적합"
"73","혼합제제","오사카부","2014-09-18","1,320","불검출","불검출","적합"
"74","혼합제제","오사카부","2014-10-01","100","불검출","불검출","적합"
"75","합성착향료","니가타현","2014-06-03","181","불검출","불검출","적합"
"76","양조간장","후쿠오카현","2014-11-04","9,460","불검출","불검출","적합"
"77","과자(스낵과자)","아이치현","2014-10-02","300","불검출","불검출","적합"
"78","혼합제제","도쿄도","2014-10-29","60","불검출","불검출","적합"
"79","캔디류(사탕)","아이치현","2014-09-27","300","불검출","불검출","적합"
"80","양조간장","오사카부","2014-10-27","840","불검출","불검출","적합"
"81","복합조미식품","야마구치현","2014-11-01","5,000","불검출","불검출","적합"
"82","복합조미식품","야마구치현","2014-11-05","2,480","불검출","불검출","적합"
"83","소스류","아이치현","2014-10-22","951.4","불검출","불검출","적합"
"84","소스류","아이치현","2014-10-23","2,130","불검출","불검출","적합"
"85","과자(크래커)","니가타현","2014-10-10","108","불검출","불검출","적합"
"86","식초절임(매실절임)","와카야마현","2014-10-27","926.64","불검출","불검출","적합"
"87","혼합제제","시가현","2014-09-22","58.39","불검출","불검출","적합"
"88","혼합제제","이바라키현","2014-09-24","300","불검출","불검출","적합"
"89","당류가공품","아이치현","2014-10-20","144","불검출","불검출","적합"
"90","당류가공품","아이치현","2014-10-17","115.2","불검출","불검출","적합"
"91","당류가공품","아이치현","2014-10-03","187.2","불검출","불검출","적합"
"92","전분가공품","아이치현","2014-09-09","480","불검출","불검출","적합"
"93","혼합제제","오사카부","2014-10-30","100","불검출","불검출","적합"
"94","캔디류(젤리)","나가노현","2014-10-25","2,263.3","불검출","불검출","적합"
"95","소스류","훗카이도","2014-10-28","1,000","불검출","불검출","적합"
"96","소스류","에히메현","2014-10-03","6,940","불검출","불검출","적합"
"97","혼합제제","시즈오카현","2014-09-18","2,000","불검출","불검출","적합"
