"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","30건","-","-","122,292","-","-","-"
"1","활돔(참돔)","에히메현","2014-11-19","9,287","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-11-19","5,902","불검출","불검출","적합"
"3","활방어","오이타현","2014-11-19","4,786","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2014-11-19","14,099","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2014-11-19","9,146","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2014-11-19","9,000","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-11-19","6,765","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2014-11-19","9,025","불검출","불검출","적합"
"9","냉장갈치","오이타현","2014-11-19","1,695","불검출","불검출","적합"
"10","냉장갈치","후쿠오카현","2014-11-19","203","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-11-19","824","불검출","불검출","적합"
"12","냉장명태","홋카이도","2014-11-19","3,368","불검출","불검출","적합"
"13","냉장가오리","야마구치현","2014-11-19","660","불검출","불검출","적합"
"14","냉장홍어","야마구치현","2014-11-19","480","불검출","불검출","적합"
"15","활가리비","홋카이도","2014-11-19","6,969","불검출","불검출","적합"
"16","냉장갈치","오이타현","2014-11-19","995","불검출","불검출","적합"
"17","활돔(강담돔)","나가사키현","2014-11-19","486","불검출","불검출","적합"
"18","냉장갈치","오이타현","2014-11-19","4,120","불검출","불검출","적합"
"19","냉장갈치","야마구치현","2014-11-19","390","불검출","불검출","적합"
"20","냉장갈치","후쿠오카현","2014-11-19","336","불검출","불검출","적합"
"21","냉장민어(수조기)","야마구치현","2014-11-19","66","불검출","불검출","적합"
"22","활우렁쉥이","홋카이도","2014-11-19","9,545","불검출","불검출","적합"
"23","냉장갈치","오이타현","2014-11-19","2,325","불검출","불검출","적합"
"24","냉장갈치","오이타현","2014-11-19","1,765","불검출","불검출","적합"
"25","냉장준치","구마모토현","2014-11-19","245","불검출","불검출","적합"
"26","활가리비","홋카이도","2014-11-19","6,955","불검출","불검출","적합"
"27","활우렁쉥이","홋카이도","2014-11-19","10,015","불검출","불검출","적합"
"28","활꼬막","사가현","2014-11-19","1,000","불검출","불검출","적합"
"29","활꼬막(새꼬막)","사가현","2014-11-19","1,000","불검출","불검출","적합"
"30","활게(참게)","야마구치현","2014-11-19","840","불검출","불검출","적합"
