"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","20건","-","-","57,167","-","-","-"
"1","활돔(돌돔)","미야자키현","2015-5-18","2,166","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2015-5-18","16,363","불검출","불검출","적합"
"3","활돔(돌돔)","오이타현","2015-5-18","863","불검출","불검출","적합"
"4","활장어(먹장어)","후쿠오카현","2015-5-18","2,104","불검출","불검출","적합"
"5","활바리(도도바리)","나가사키현","2015-5-18","57","불검출","불검출","적합"
"6","활장어(먹장어)","나가사키현","2015-5-18","1,358","불검출","불검출","적합"
"7","냉장갑오징어","후쿠오카현","2015-5-18","808","불검출","불검출","적합"
"8","냉장가오리","야마구치현","2015-5-18","420","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-5-18","4,380","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2015-5-18","4,742","불검출","불검출","적합"
"11","냉장명태","홋카이도","2015-5-18","4,572","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2015-5-18","5,990","불검출","불검출","적합"
"13","활돔(벵에돔)","오이타현","2015-5-18","1,125","불검출","불검출","적합"
"14","활돔(강담돔)","오이타현","2015-5-18","319","불검출","불검출","적합"
"15","활꼬막(새꼬막)","사가현","2015-5-18","2,400","불검출","불검출","적합"
"16","냉장명태","홋카이도","2015-5-18","1,126","불검출","불검출","적합"
"17","냉장명태","홋카이도","2015-5-18","3,250","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2015-5-18","1,574","불검출","불검출","적합"
"19","냉장명태","홋카이도","2015-5-18","3,250","불검출","불검출","적합"
"20","냉동꼴뚜기(흰꼴뚜기)","나가사키현","2015-5-18","300","불검출","불검출","적합"
