"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","24건","-","-","67,344","-","-","-"
"1","활돔(돌돔)","나가사키현","2015-5-19","102","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-5-19","2,355","불검출","불검출","적합"
"3","냉동다랑어(남방참다랑어) 인도양","","2015-5-19","11,500","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2015-5-19","1,408","불검출","불검출","적합"
"5","활돔(돌돔)","나가사키현","2015-5-19","1,406","불검출","불검출","적합"
"6","냉장갑오징어","후쿠오카현","2015-5-19","488","불검출","불검출","적합"
"7","냉동기름치","태평양","2015-5-19","9,367","불검출","불검출","적합"
"8","냉장명태","홋카이도","2015-5-19","840","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2015-5-19","1,776","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2015-5-19","8,095","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2015-5-19","264","불검출","불검출","적합"
"12","냉장명태","홋카이도","2015-5-19","4,764","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2015-5-19","5,059","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2015-5-19","840","불검출","불검출","적합"
"15","활가리비","홋카이도","2015-5-19","6,974","불검출","불검출","적합"
"16","냉장준치","구마모토현","2015-5-19","126","불검출","불검출","적합"
"17","냉장갈치","에히메현","2015-5-19","256","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2015-5-19","336","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2015-5-19","2,187","불검출","불검출","적합"
"20","활꼬막(새꼬막)","사가현","2015-5-19","4,020","불검출","불검출","적합"
"21","활꼬막","사가현","2015-5-19","460","불검출","불검출","적합"
"22","냉동오징어","오키나와현","2015-5-19","1,155","불검출","불검출","적합"
"23","활장어(먹장어)","후쿠오카현","2015-5-19","1,928","불검출","불검출","적합"
"24","활장어(먹장어)","야마구치현","2015-5-19","1,638","불검출","불검출","적합"
