"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"12","당류가공품","교토부","2015-01-01","102.4","불검출","불검출","적합"
"13","액상커피","시가현","2015-03-20","13,500","불검출","불검출","적합"
"14","당류가공품","교토부","2015-01-01","121.6","불검출","불검출","적합"
"15","혼합음료","시가현","2015-03-01","2,808","불검출","불검출","적합"
"16","기타장류","후쿠오카현","2015-02-23","12","불검출","불검출","적합"
"17","곡류가공품","사이타마현","2015-02-16","560","불검출","불검출","적합"
"18","국수","나가노현","2015-01-15","100","불검출","불검출","적합"
"19","국수","나가노현","2015-01-06","100","불검출","불검출","적합"
"20","국수","나가노현","2015-01-12","100","불검출","불검출","적합"
"21","청주","기후현","2015-04-03","226.8","불검출","불검출","적합"
"22","청주","와카야마현","2015-02-17","86.4","불검출","불검출","적합"
"23","소스류","교토부","2015-03-19","2,917.2","불검출","불검출","적합"
"24","청주","후쿠이현","2015-01-23","43.2","불검출","불검출","적합"
"25","청주","와카야마현","2015-03-03","43.2","불검출","불검출","적합"
"26","청주","사가현","2015-04-06","43.2","불검출","불검출","적합"
"27","소주","미야자키현","2015-03-24","17.28","불검출","불검출","적합"
"28","소주","미야자키현","2015-04-07","43.2","불검출","불검출","적합"
"29","과자(비스킷)","아이치현","2015-03-13","50.4","불검출","불검출","적합"
"30","캔디류(사탕)","아이치현","2015-04-11","2,556","불검출","불검출","적합"
"31","과자(비스킷)","아이치현","2015-03-13","75.6","불검출","불검출","적합"
"32","캔디류(사탕)","아이치현","2015-04-11","1,728","불검출","불검출","적합"
"33","캔디류(사탕)","아이치현","2015-04-10","1,620","불검출","불검출","적합"
"34","캔디류(사탕)","아이치현","2015-04-08","1,584","불검출","불검출","적합"
"35","캔디류(사탕)","아이치현","2015-04-10","1,584","불검출","불검출","적합"
"36","빵류(그외 빵류)","나가노현","2015-03-11","180.6","불검출","불검출","적합"
"37","건어포류","시즈오카현","2015-03-09","80","불검출","불검출","적합"
"38","과자(쿠키)","도쿠시마현","2015-03-23","698.36","불검출","불검출","적합"
"39","글루타미나아제","아이치현","2015-04-02","201","불검출","불검출","적합"
"40","프로테아제(곰팡이
성:SAP)","아이치현","2015-04-06","201","불검출","불검출","적합"
"41","혼합제제","시가현","2015-04-14","50","불검출","불검출","적합"
