"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"64","혼합제제","와카야마현","2015-04-08","15","불검출","불검출","적합"
"65","혼합제제","가나가와현","2015-04-24","50","불검출","불검출","적합"
"66","혼합제제","시즈오카현","2015-04-17","1,025","불검출","불검출","적합"
"67","혼합제제","사이타마현","2015-04-20","304","불검출","불검출","적합"
"68","혼합제제","사이타마현","2015-02-26","304","불검출","불검출","적합"
"69","혼합제제","오사카부","2015-04-27","105","불검출","불검출","적합"
"70","혼합제제","오사카부","2015-04-24","165","불검출","불검출","적합"
"71","캔디류(사탕)","아이치현","2015-04-20","1,440","불검출","불검출","적합"
"72","캔디류(사탕)","아이치현","2015-04-20","2,700","불검출","불검출","적합"
"73","캔디류(사탕)","아이치현","2015-04-23","792","불검출","불검출","적합"
"74","캔디류(사탕)","아이치현","2015-04-21","240","불검출","불검출","적합"
"75","혼합제제","시가현","2015-04-22","20","불검출","불검출","적합"
"76","기타천연착향료","시가현","2015-04-28","200","불검출","불검출","적합"
"77","청주","아키타현","2015-05-06","129.6","불검출","불검출","적합"
"78","기타천연착향료","시가현","2015-04-23","50","불검출","불검출","적합"
"79","혼합제제","시가현","2015-04-24","20","불검출","불검출","적합"
"80","당류가공품","오카야마현","2015-04-21","16,000","불검출","불검출","적합"
"81","혼합제제","나가노현","2015-04-23","600","불검출","불검출","적합"
"82","혼합제제","나가노현","2015-03-31","800","불검출","불검출","적합"
"83","혼합제제","가나가와현","2015-04-24","150","불검출","불검출","적합"
"84","청주","기후현","2015-04-20","129.6","불검출","불검출","적합"
"85","청주","오카야마현","2015-05-01","60","불검출","불검출","적합"
"86","청주","오카야마현","2015-05-01","130.5","불검출","불검출","적합"
"87","청주","도쿠시마현","2015-05-01","139.2","불검출","불검출","적합"
"88","청주","도쿠시마현","2015-05-01","208.8","불검출","불검출","적합"
"89","당류가공품","오카야마현","2015-04-19","17,440","불검출","불검출","적합"
"90","과자(스낵과자)","사이타마현","2015-04-16","1,740","불검출","불검출","적합"
