"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2018-06-21","1,992","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2018-06-21","244","불검출","불검출","적합"
"3","활장어(먹장어)","후쿠오카현","2018-06-21","2,497","불검출","불검출","적합"
"4","냉장대구","홋카이도","2018-06-21","230","불검출","불검출","적합"
"5","냉장쥐치","후쿠오카현","2018-06-21","1,500","불검출","불검출","적합"
"6","냉장명태","홋카이도","2018-06-21","4,232","불검출","불검출","적합"
"7","냉장명태","홋카이도","2018-06-21","1,116","불검출","불검출","적합"
"8","냉장갈치","후쿠오카현","2018-06-21","80","불검출","불검출","적합"
"9","활가리비","홋카이도","2018-06-21","7,228","불검출","불검출","적합"
"10","활가리비","홋카이도","2018-06-21","7,224","불검출","불검출","적합"
"11","냉장돔(황돔)","후쿠오카현","2018-06-21","128","불검출","불검출","적합"
"12","활가리비","홋카이도","2018-06-21","7,270","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2018-06-21","248","불검출","불검출","적합"
"14","냉장준치","후쿠오카현","2018-06-21","160","불검출","불검출","적합"
"15","활장어(먹장어)","나가사키현","2018-06-21","1,295","불검출","불검출","적합"
"16","냉동돔(참돔)","후쿠오카현","2018-06-21","2,475","불검출","불검출","적합"
"17","냉장명태","홋카이도","2018-06-21","1,440","불검출","불검출","적합"
"18","활가리비","홋카이도","2018-06-21","7,000","불검출","불검출","적합"
"19","냉장명태","홋카이도","2018-06-21","2,424","불검출","불검출","적합"
"20","활돔(참돔)","에히메현","2018-06-21","10,771","불검출","불검출","적합"
