"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활대합(북방대합)","홋카이도","2018-03-12","3,448","불검출","불검출","적합"
"2","냉장명태","홋카이도","2018-03-12","1,300","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-03-12","2,470","불검출","불검출","적합"
"4","냉장명태","홋카이도","2018-03-12","1,300","불검출","불검출","적합"
"5","냉장명태","홋카이도","2018-03-12","2,600","불검출","불검출","적합"
"6","냉장명태","홋카이도","2018-03-12","2,600","불검출","불검출","적합"
"7","활꼬막","후쿠오카현","2018-03-12","480","불검출","불검출","적합"
"8","구운김","사가현","2018-03-12","104","불검출","불검출","적합"
"9","활꼬막(새꼬막)","후쿠오카현","2018-03-12","700","불검출","불검출","적합"
"10","냉동우렁쉥이살","홋카이도","2018-03-12","285","불검출","불검출","적합"
"11","활가리비","홋카이도","2018-03-12","3,657","불검출","불검출","적합"
"12","냉장명태","홋카이도","2018-03-12","6,500","불검출","불검출","적합"
"13","냉장명태","홋카이도","2018-03-12","2,600","불검출","불검출","적합"
"합계","","-","-","28,044","-","-","-"
