"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","볶은커피","시즈오카현","2018-05-09","18,000","불검출","불검출","적합"
"17","초콜릿가공품","니가타현","2018-05-23","53","불검출","불검출","적합"
"18","과자","니가타현","2018-05-18","328","불검출","불검출","적합"
"19","초콜릿가공품","니가타현","2018-05-21","585","불검출","불검출","적합"
"20","초콜릿가공품","아이치현","2018-05-08","122","불검출","불검출","적합"
"21","초콜릿가공품","니가타현","2018-05-21","106","불검출","불검출","적합"
"22","초콜릿가공품","오사카부","2018-05-01","264","불검출","불검출","적합"
"23","혼합제제","오카야마현","2018-06-15","90","불검출","불검출","적합"
"24","혼합제제","오카야마현","2018-06-19","30","불검출","불검출","적합"
"25","혼합제제","오카야마현","2018-06-18","15","불검출","불검출","적합"
"26","혼합제제","오카야마현","2018-05-18","15","불검출","불검출","적합"
"27","맥주","후쿠오카현","2018-06-01","85,910","불검출","불검출","적합"
"28","맥주","아이치현","2018-06-04","14,126","불검출","불검출","적합"
"29","합성향료","가나가와현","2018-04-18","5","불검출","불검출","적합"
"30","맥주","아이치현","2018-06-05","174,480","불검출","불검출","적합"
"31","합성향료","가나가와현","2018-04-18","31","불검출","불검출","적합"
"32","합성향료","가나가와현","2018-06-01","61","불검출","불검출","적합"
"33","맥주","후쿠오카현","2018-05-29","122,136","불검출","불검출","적합"
"34","맥주","후쿠오카현","2018-06-07","52,344","불검출","불검출","적합"
"35","합성향료","가나가와현","2018-06-13","11","불검출","불검출","적합"
"36","소스","시즈오카현","2018-05-07","108","불검출","불검출","적합"
"37","카레(커리)","니가타현","2018-04-07","1,716","불검출","불검출","적합"
"38","소스","후쿠시마현","2018-05-07","240","불검출","불검출","적합"
"39","카레(커리)","니가타현","2018-03-30","1,320","불검출","불검출","적합"
"40","카레(커리)","시즈오카현","2018-03-07","207","불검출","불검출","적합"
"41","소스","군마현","2018-05-18","1,800","불검출","불검출","적합"
"42","카레(커리)","시즈오카현","2018-03-07","276","불검출","불검출","적합"
"43","유탕면","나라현","2018-05-24","72","불검출","불검출","적합"
"44","향신료조제품","나가노현","2018-04-27","129","불검출","불검출","적합"
"45","과자","야마가타현","2018-05-16","401","불검출","불검출","적합"
"46","과자","아이치현","2018-05-11","82","불검출","불검출","적합"
"47","소스","사이타마현","2018-05-09","432","불검출","불검출","적합"
"48","만니톨","프랑스","2017-07-01","3,000","불검출","불검출","적합"
"49","빵류","기후현","2018-06-05","858","불검출","불검출","적합"
"50","건어포","에히메현","2018-05-10","540","불검출","불검출","적합"
