"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","541","2,601,078","2","35,040","450","2,523,548","9","5,338","80","37,152"
"7.2","145","1,336,518","2","35,040","118","1,297,758","1","439","24","3,281"
"7.3","113","771,598","0","0","100","766,142","3","3,025","10","2,431"
"7.4","169","368,502","0","0","141","349,315","4","674","24","18,513"
"7.5","114","124,460","0","0","91","110,333","1","1,200","22","12,927"
"","","","","","","","","","",""
