"검사결과
수입
제조일자
순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"147","혼합제제","오사카부","2017-09-01","100","불검출","불검출","적합"
"148","혼합제제","오사카부","2017-08-31","100","불검출","불검출","적합"
"149","혼합제제","오사카부","2017-08-29","17","불검출","불검출","적합"
"150","혼합제제","오사카부","2017-09-01","17","불검출","불검출","적합"
"151","과자(스낵과자)","이바라키현","2017-09-01","5,400","불검출","불검출","적합"
"152","과자(스낵과자)","이바라키현","2017-08-31","540","불검출","불검출","적합"
"153","맥주","후쿠오카현","2017-08-29","133,351","불검출","불검출","적합"
"154","양조간장","후쿠오카현","2017-09-01","2,473","불검출","불검출","적합"
"155","소스류","후쿠오카현","2017-09-05","2,688","불검출","불검출","적합"
