"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동다랑어(눈다랑어,목살)","태평양","2017-09-21","30","불검출","불검출","적합"
"2","활돔(참돔)","구마모토현","2017-09-21","9,862","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-09-21","3,861","불검출","불검출","적합"
"4","냉장명태","홋카이도","2017-09-21","1,800","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-09-21","480","불검출","불검출","적합"
"6","활가리비","홋카이도","2017-09-21","6,940","불검출","불검출","적합"
"7","활가리비","홋카이도","2017-09-21","6,944","불검출","불검출","적합"
"8","활꼬막","사가현","2017-09-21","2,400","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,목살)","대서양","2017-09-21","670","불검출","불검출","적합"
"10","활가리비","홋카이도","2017-09-21","7,000","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2017-09-21","6,306","불검출","불검출","적합"
"12","활가리비","홋카이도","2017-09-21","6,958","불검출","불검출","적합"
"13","냉장명태","홋카이도","2017-09-21","3,874","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2017-09-21","6,352","불검출","불검출","적합"
"15","냉동다랑어(눈다랑어,목살)","인도양","2017-09-21","90","불검출","불검출","적합"
"16","활돔(참돔)","구마모토현","2017-09-21","10,090","불검출","불검출","적합"
"17","냉동다랑어(눈다랑어,F,횟감)","대서양","2017-09-21","948","불검출","불검출","적합"
"18","활우렁쉥이","홋카이도","2017-09-21","8,458","불검출","불검출","적합"
"19","활돔(참돔)","에히메현","2017-09-21","2,000","불검출","불검출","적합"
"20","활돔(참돔)","에히메현","2017-09-21","17,100","불검출","불검출","적합"
