"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","42,952","-","-","-"
"1","활돔(참돔)","에히메현","2017-04-11","4,789","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2017-04-11","9,774","불검출","불검출","적합"
"3","활가리비","홋카이도","2017-04-11","6,765","불검출","불검출","적합"
"4","냉장홍어","후쿠오카현 2017-04-11","","870","불검출","불검출","적합"
"5","활돔(돌돔)","시즈오카현 2017-04-11","","656","불검출","불검출","적합"
"6","냉장갈치","후쿠오카현 2017-04-11","","375","불검출","불검출","적합"
"7","냉장대구","홋카이도","2017-04-11","2,460","불검출","불검출","적합"
"8","냉장갈치","야마구치현 2017-04-11","","560","불검출","불검출","적합"
"9","냉장병어","야마구치현 2017-04-11","","60","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2017-04-11","843","불검출","불검출","적합"
"11","냉장명태","홋카이도","2017-04-11","1,510","불검출","불검출","적합"
"12","냉장갈치","와카야마현 2017-04-11","","539","불검출","불검출","적합"
"13","냉장돔(황돔)","야마구치현 2017-04-11","","150","불검출","불검출","적합"
"14","냉장홍어","야마구치현 2017-04-11","","90","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2017-04-11","701","불검출","불검출","적합"
"16","냉장대구","홋카이도","2017-04-11","1,296","불검출","불검출","적합"
"17","냉장명태","홋카이도","2017-04-11","3,081","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-04-11","2,522","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-04-11","3,612","불검출","불검출","적합"
"20","활장어(먹장어)","나가사키현 2017-04-11","","666","불검출","불검출","적합"
"21","활돔(돌돔)","가나가와현 2017-04-11","","1,232","불검출","불검출","적합"
"22","활돔(벵에돔)","나가사키현 2017-04-11","","401","불검출","불검출","적합"
