"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","346","1,224,330","0","0","249","1,120,136","1","148","96","104,044"
"4.10","142","130,930","0","0","92","114,363","1","148","49","16,418"
"4.11","126","482,480","0","0","102","474,222","0","0","24","8,257"
"4.12","78","610,920","0","0","55","531,551","0","0","23","79,369"
"","","","","","","","","","",""
"","","","","","","","","","",""
