"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","30건","-","-","101,369","-","-","-"
"1","활가리비","홋카이도","2015-3-25","6,500","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-3-25","6,500","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-3-25","6,500","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-3-25","6,000","불검출","불검출","적합"
"5","활장어(먹장어)","나가사키현","2015-3-25","2,649","불검출","불검출","적합"
"6","활돔(벵에돔)","오이타현","2015-3-25","1,189","불검출","불검출","적합"
"7","냉장갈치","후쿠오카현","2015-3-25","2,024","불검출","불검출","적합"
"8","냉장갈치","야마구치현","2015-3-25","3,032","불검출","불검출","적합"
"9","냉장가오리","야마구치현","2015-3-25","190","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2015-3-25","1,590","불검출","불검출","적합"
"11","냉장준치","와카야마현","2015-3-25","280","불검출","불검출","적합"
"12","냉장가오리","와카야마현","2015-3-25","480","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2015-3-25","3,588","불검출","불검출","적합"
"14","활가리비","홋카이도","2015-3-25","6,974","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2015-3-25","3,328","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2015-3-25","2,676","불검출","불검출","적합"
"17","활꼬막","사가현","2015-3-25","800","불검출","불검출","적합"
"18","활꼬막","후쿠오카현","2015-3-25","550","불검출","불검출","적합"
"19","활꼬막(새꼬막)","사가현","2015-3-25","4,500","불검출","불검출","적합"
"20","활꼬막(새꼬막)","후쿠오카현","2015-3-25","8,600","불검출","불검출","적합"
"21","활꼬막(새꼬막)","사가현","2015-3-25","4,000","불검출","불검출","적합"
"22","활가리비","홋카이도","2015-3-25","7,536","불검출","불검출","적합"
"23","냉장갈치","구마모토현","2015-3-25","1,880","불검출","불검출","적합"
"24","냉장갈치","오이타현","2015-3-25","1,807","불검출","불검출","적합"
"25","냉장갈치","야마구치현","2015-3-25","136","불검출","불검출","적합"
"26","냉장가오리","에히메현","2015-3-25","390","불검출","불검출","적합"
"27","활돔(돌돔)","고치현","2015-3-25","1,192","불검출","불검출","적합"
"28","냉동고등어","시즈오카현","2015-3-25","12,975","불검출","불검출","적합"
"29","활게(참게)","야마구치현","2015-3-25","480","불검출","불검출","적합"
"30","활장어(먹장어)","나가사키현","2015-3-25","3,023","불검출","불검출","적합"
