"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","34건","-","-","114,690","-","-","-"
"1","활가리비","홋카이도","2015-3-26","6,800","불검출","불검출","적합"
"2","활장어(붕장어)","나가사키현","2015-3-26","390","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-3-26","7,519","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-3-26","6,992","불검출","불검출","적합"
"5","냉장갈치","와카야마현","2015-3-26","1,168","불검출","불검출","적합"
"6","냉장가오리","야마구치현","2015-3-26","370","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2015-3-26","1,200","불검출","불검출","적합"
"8","냉장갈치","야마구치현","2015-3-26","2,816","불검출","불검출","적합"
"9","냉장가오리","야마구치현","2015-3-26","420","불검출","불검출","적합"
"10","냉장갈치","오이타현","2015-3-26","890","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2015-3-26","208","불검출","불검출","적합"
"12","냉장갈치","야마구치현","2015-3-26","374","불검출","불검출","적합"
"13","활가리비","홋카이도","2015-3-26","6,908","불검출","불검출","적합"
"14","활꼬막","후쿠오카현","2015-3-26","2,580","불검출","불검출","적합"
"15","활꼬막(새꼬막)","후쿠오카현","2015-3-26","6,420","불검출","불검출","적합"
"16","냉장갈치","후쿠오카현","2015-3-26","488","불검출","불검출","적합"
"17","냉장명태","홋카이도","2015-3-26","11,140","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2015-3-26","2,992","불검출","불검출","적합"
"19","냉장준치","와카야마현","2015-3-26","128","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2015-3-26","2,058","불검출","불검출","적합"
"21","냉장명태","홋카이도","2015-3-26","10,413","불검출","불검출","적합"
"22","냉장명태","홋카이도","2015-3-26","10,530","불검출","불검출","적합"
"23","냉장홍어","홋카이도","2015-3-26","742","불검출","불검출","적합"
"24","냉장갈치","오이타현","2015-3-26","1,464","불검출","불검출","적합"
"25","활가리비","홋카이도","2015-3-26","6,985","불검출","불검출","적합"
"26","활꼬막","사가현","2015-3-26","800","불검출","불검출","적합"
"27","활꼬막(새꼬막)","사가현","2015-3-26","4,740","불검출","불검출","적합"
"28","냉장준치","구마모토현","2015-3-26","420","불검출","불검출","적합"
"29","냉장갈치","구마모토현","2015-3-26","260","불검출","불검출","적합"
