"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"42","곡류가공품","아이치현","2015-02-12","50.4","불검출","불검출","적합"
"43","어묵","시마네현","2015-03-03","250","불검출","불검출","적합"
"44","어묵","시마네현","2015-03-05","250","불검출","불검출","적합"
"45","국수","효고현","2015-01-21","52","불검출","불검출","적합"
"46","소스류","아이치현","2015-02-23","216","불검출","불검출","적합"
"47","양조간장","아이치현","2015-02-09","540","불검출","불검출","적합"
"48","당절임","와카야마현","2014-08-19","36","불검출","불검출","적합"
"49","캔디류(캐러멜)","도치기현","2015-02-19","5,355.06","불검출","불검출","적합"
"50","캔디류(캐러멜)","도치기현","2015-02-26","2,682","불검출","불검출","적합"
"51","어묵","시마네현","2015-02-15","529.2","불검출","불검출","적합"
"52","혼합제제","가나가와현","2015-02-19","60","불검출","불검출","적합"
"53","곡류가공품","아이치현","2015-02-20","576","불검출","불검출","적합"
"54","빵류(카스텔라)","도쿄도","2015-02-11","67.2","불검출","불검출","적합"
"55","빵류(카스텔라)","사이타마현","2015-02-11","48","불검출","불검출","적합"
"56","맥주","교토부","2015-02-25","120,960","불검출","불검출","적합"
"57","소스류","도쿄도","2015-01-23","180","불검출","불검출","적합"
"58","캔디류(사탕)","아이치현","2015-02-13","464.4","불검출","불검출","적합"
"59","캔디류(사탕)","아이치현","2015-02-18","600","불검출","불검출","적합"
"60","캔디류(젤리)","아이치현","2015-02-18","51","불검출","불검출","적합"
"61","캔디류(젤리)","아이치현","2015-02-16","51","불검출","불검출","적합"
"62","탄산음료","오사카부","2015-02-07","1,200","불검출","불검출","적합"
"63","유탕면류","이바라키현","2015-02-21","590.4","불검출","불검출","적합"
"64","소스류","도쿄도","2014-12-18","180","불검출","불검출","적합"
"65","혼합제제","오카야마현","2015-03-17","30","불검출","불검출","적합"
"66","향신료조제품(고추
냉이가공품)","사이타마현","2015-02-05","135","불검출","불검출","적합"
"67","빵류(카스텔라)","사이타마현","2015-02-11","67.2","불검출","불검출","적합"
"68","빵류(카스텔라)","도쿄도","2015-02-11","67.2","불검출","불검출","적합"
