"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","39건","-","-","113,971","-","-","-"
"1","마른고등어","나가사키현","2015-3-31","305","불검출","불검출","적합"
"2","활장어(먹장어)","나가사키현","2015-3-31","1,636","불검출","불검출","적합"
"3","활돔(참돔)","나가사키현","2015-3-31","9,983","불검출","불검출","적합"
"4","활돔(참돔)","구마모토현","2015-3-31","9,997","불검출","불검출","적합"
"5","활돔(참돔)","구마모토현","2015-3-31","9,986","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-3-31","7,000","불검출","불검출","적합"
"7","활게(털게)","홋카이도","2015-3-31","301","불검출","불검출","적합"
"8","냉동다랑어(날개다랑어,F,횟감)","인도양","2015-3-31","200","불검출","불검출","적합"
"9","활꼬막","후쿠오카현","2015-3-31","1,920","불검출","불검출","적합"
"10","활꼬막(새꼬막)","후쿠오카현","2015-3-31","3,200","불검출","불검출","적합"
"11","활해삼","와카야마현","2015-3-31","670","불검출","불검출","적합"
"12","활돔(돌돔)","미에현","2015-3-31","476","불검출","불검출","적합"
"13","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-3-31","870","불검출","불검출","적합"
"14","냉동다랑어(눈다랑어,F,횟감)","인도양","2015-3-31","30","불검출","불검출","적합"
"15","냉동다랑어(눈다랑어,F,횟감)","대서양","2015-3-31","135","불검출","불검출","적합"
"16","냉동다랑어(눈다랑어,목살,횟감) 태평양","","2015-3-31","680","불검출","불검출","적합"
"17","냉동다랑어(눈다랑어,목살,횟감) 대서양","","2015-3-31","135","불검출","불검출","적합"
"18","냉장갈치","후쿠오카현","2015-3-31","1,136","불검출","불검출","적합"
"19","냉장갈치","야마구치현","2015-3-31","160","불검출","불검출","적합"
"20","냉장가오리","야마구치현","2015-3-31","90","불검출","불검출","적합"
"21","활꼬막","사가현","2015-3-31","680","불검출","불검출","적합"
"22","활꼬막(새꼬막)","사가현","2015-3-31","5,260","불검출","불검출","적합"
"23","냉장명태","홋카이도","2015-3-31","3,276","불검출","불검출","적합"
"24","냉장갈치","와카야마현","2015-3-31","3,200","불검출","불검출","적합"
"25","냉장준치","와카야마현","2015-3-31","536","불검출","불검출","적합"
