"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","15건","-","-","68,340","-","-","-"
"1","활장어(먹장어)","나가사키현","2015-3-30","939","불검출","불검출","적합"
"2","활돔(참돔)","구마모토현","2015-3-30","6,687","불검출","불검출","적합"
"3","활돔(참돔)","구마모토현","2015-3-30","12,594","불검출","불검출","적합"
"4","냉장갈치","야마구치현","2015-3-30","208","불검출","불검출","적합"
"5","냉장가오리","야마구치현","2015-3-30","570","불검출","불검출","적합"
"6","활꼬막","후쿠오카현","2015-3-30","95","불검출","불검출","적합"
"7","활꼬막(새꼬막)","후쿠오카현","2015-3-30","4,300","불검출","불검출","적합"
"8","활꼬막(새꼬막)","사가현","2015-3-30","4,000","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-3-30","6,544","불검출","불검출","적합"
"10","냉장가오리","야마구치현","2015-3-30","100","불검출","불검출","적합"
"11","냉장홍어","야마구치현","2015-3-30","432","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2015-3-30","868","불검출","불검출","적합"
"13","냉동가리비(외투막)","홋카이도","2015-3-30","24,000","불검출","불검출","적합"
"14","냉동다랑어(참다랑어,F,횟감)","나가사키현","2015-3-30","30","불검출","불검출","적합"
"15","활가리비","홋카이도","2015-3-30","6,973","불검출","불검출","적합"
