"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","27건","-","-","72,964","-","-","-"
"1","활가리비","홋카이도","2015-4-1","7,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-4-1","6,986","불검출","불검출","적합"
"3","냉장갈치","야마구치현","2015-4-1","568","불검출","불검출","적합"
"4","냉장가오리","야마구치현","2015-4-1","1,220","불검출","불검출","적합"
"5","냉장준치","야마구치현","2015-4-1","1,016","불검출","불검출","적합"
"6","냉장가오리","야마구치현","2015-4-1","350","불검출","불검출","적합"
"7","냉장홍어","야마구치현","2015-4-1","516","불검출","불검출","적합"
"8","활돔(벵에돔)","오이타현","2015-4-1","1,193","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-4-1","4,582","불검출","불검출","적합"
"10","냉장갈치","오이타현","2015-4-1","560","불검출","불검출","적합"
"11","활꼬막","사가현","2015-4-1","800","불검출","불검출","적합"
"12","활꼬막(새꼬막)","사가현","2015-4-1","4,100","불검출","불검출","적합"
"13","활가리비","홋카이도","2015-4-1","13,873","불검출","불검출","적합"
"14","활장어(붕장어)","나가사키현","2015-4-1","350","불검출","불검출","적합"
"15","활가리비","홋카이도","2015-4-1","6,649","불검출","불검출","적합"
"16","냉장명태","홋카이도","2015-4-1","9,074","불검출","불검출","적합"
"17","냉장갈치","구마모토현","2015-4-1","760","불검출","불검출","적합"
"18","냉장명태","홋카이도","2015-4-1","9,126","불검출","불검출","적합"
"19","냉장갈치","히로시마현","2015-4-1","45","불검출","불검출","적합"
"20","냉장돔(황돔)","야마구치현","2015-4-1","250","불검출","불검출","적합"
"21","냉장홍어","홋카이도","2015-4-1","1,354","불검출","불검출","적합"
"22","냉장민어(수조기)","야마구치현","2015-4-1","36","불검출","불검출","적합"
"23","냉장가오리","야마구치현","2015-4-1","690","불검출","불검출","적합"
"24","활돔(돌돔)","시즈오카현","2015-4-1","159","불검출","불검출","적합"
"25","활해삼","시즈오카현","2015-4-1","387","불검출","불검출","적합"
