"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"119","탄산음료","오사카부","2019-03-09","1,320","불검출","불검출","적합"
"120","캔디류","아이치현","2019-03-05","100","불검출","불검출","적합"
"121","소스","사이타마현","2019-02-06","235","불검출","불검출","적합"
"122","기타 수산물가공품","후쿠시마현","2019-03-07","480","불검출","불검출","적합"
"123","종국","아키타현","2019-03-14","110","불검출","불검출","적합"
"124","캔디류","아이치현","2019-03-05","100","불검출","불검출","적합"
"125","즉석조리식품","미에현","2019-02-08","11,292","불검출","불검출","적합"
"126","소스","사가현","2018-12-15","37","불검출","불검출","적합"
"127","양조간장","사가현","2018-11-30","130","불검출","불검출","적합"
"128","양조간장","사가현","2018-09-13","87","불검출","불검출","적합"
"129","맥주","오이타현","2019-03-01","756","불검출","불검출","적합"
"130","맥주","오이타현","2019-03-08","30,794","불검출","불검출","적합"
"131","과자","아이치현","2019-03-08","102","불검출","불검출","적합"
"132","건면","나가사키현","2019-02-28","135","불검출","불검출","적합"
"133","합성향료","나가노현","2019-03-18","150","불검출","불검출","적합"
"134","청주","사가현","2019-03-01","173","불검출","불검출","적합"
"135","건면","야마가타현","2019-03-06","300","불검출","불검출","적합"
"136","혼합제제","효고현","2019-03-15","34","불검출","불검출","적합"
"137","과자","고치현","2019-01-28","28","불검출","불검출","적합"
"138","청주","교토부","2019-03-08","5,443","불검출","불검출","적합"
"139","캔디류","아이치현","2019-01-21","33","불검출","불검출","적합"
