"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","소스","야마나시현","2019-03-12","1,200","불검출","불검출","적합"
"16","소스","지바현","2019-02-14","3,750","불검출","불검출","적합"
"17","혼합제제","오사카부","2019-03-13","1,000","불검출","불검출","적합"
"18","혼합제제","오사카부","2019-03-20","1,005","불검출","불검출","적합"
"19","혼합제제","사이타마현","2019-03-07","800","불검출","불검출","적합"
"20","향신료조제품","사이타마현","2019-01-24","59","불검출","불검출","적합"
"21","합성향료","가나가와현","2019-03-26","6","불검출","불검출","적합"
"22","기타천연착향료","오카야마현","2019-02-18","45","불검출","불검출","적합"
"23","혼합제제","오카야마현","2019-03-20","15","불검출","불검출","적합"
"24","음료베이스","기후현","2019-02-04","29","불검출","불검출","적합"
"25","캔디류","아이치현","2019-03-12","4,680","불검출","불검출","적합"
"26","기타 식용유지가공품","지바현","2019-03-07","2,400","불검출","불검출","적합"
"27","전분가공품","오사카부","2019-03-13","4,000","불검출","불검출","적합"
"28","볶은커피","시즈오카현","2019-01-10","44","불검출","불검출","적합"
"29","볶은커피","시즈오카현","2018-01-31","44","불검출","불검출","적합"
"30","과자","나가노현","2019-02-09","3,629","불검출","불검출","적합"
"31","헴철","아키타현","2018-10-01","102","불검출","불검출","적합"
"32","양조간장","가가와현","2019-01-28","2,124","불검출","불검출","적합"
"33","혼합제제","효고현","2019-03-14","170","불검출","불검출","적합"
"34","혼합제제","오카야마현","2019-03-18","15","불검출","불검출","적합"
"35","소스","에히메현","2019-02-19","144","불검출","불검출","적합"
"36","혼합제제","사이타마현","2019-03-08","500","불검출","불검출","적합"
"37","혼합제제","나가노현","2019-03-19","100","불검출","불검출","적합"
"38","복합조미식품","히로시마현","2019-03-20","800","불검출","불검출","적합"
"39","혼합장","나가노현","2019-03-18","9,000","불검출","불검출","적합"
"40","혼합장","나가노현","2019-03-22","1,000","불검출","불검출","적합"
"41","기타가공품","시즈오카현","2019-02-18","680","불검출","불검출","적합"
"42","혼합장","나가노현","2019-01-31","10,000","불검출","불검출","적합"
"43","소스","히로시마현","2019-03-12","2,070","불검출","불검출","적합"
"44","음료베이스","기후현","2019-01-26","82","불검출","불검출","적합"
"45","소스","사가현","2019-01-11","101","불검출","불검출","적합"
"46","음료베이스","기후현","2019-01-22","26","불검출","불검출","적합"
"47","소스","나가사키현","2019-01-17","43","불검출","불검출","적합"
"48","소스","야마구치현","2019-03-06","53","불검출","불검출","적합"
"49","음료베이스","기후현","2019-03-07","40","불검출","불검출","적합"
