"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"50","소스","야마구치현","2019-02-26","26","불검출","불검출","적합"
"51","음료베이스","기후현","2019-02-15","40","불검출","불검출","적합"
"52","폴리글리세린
지방산에스테르","미에현","2018-07-23","108","불검출","불검출","적합"
"53","과자","사이타마현","2018-11-08","1,446","불검출","불검출","적합"
"54","복합조미식품","사이타마현","2019-02-27","320","불검출","불검출","적합"
"55","복합조미식품","사이타마현","2019-02-25","300","불검출","불검출","적합"
"56","향미유","사이타마현","2019-03-01","1,050","불검출","불검출","적합"
"57","복합조미식품","사이타마현","2019-02-25","1,200","불검출","불검출","적합"
"58","혼합제제","사이타마현","2019-02-28","120","불검출","불검출","적합"
"59","혼합제제","사이타마현","2019-02-26","240","불검출","불검출","적합"
"60","혼합제제","사이타마현","2019-02-27","900","불검출","불검출","적합"
"61","청주","고치현","2019-02-26","1,728","불검출","불검출","적합"
"62","청주","시즈오카현","2018-02-21","389","불검출","불검출","적합"
"63","소주","오이타현","2019-02-25","230","불검출","불검출","적합"
"64","스테비올배당체","오카야마현","2019-02-13","100","불검출","불검출","적합"
"65","혼합제제","사이타마현","2019-02-27","150","불검출","불검출","적합"
"66","합성향료","사이타마현","2019-02-20","100","불검출","불검출","적합"
"67","청주","효고현","2019-02-06","2,700","불검출","불검출","적합"
"68","과자","니가타현","2019-03-13","144","불검출","불검출","적합"
"69","빵류","기후현","2019-03-13","832","불검출","불검출","적합"
"70","캔디류","아이치현","2019-02-18","222","불검출","불검출","적합"
"71","빵류","나가노현","2019-03-15","246","불검출","불검출","적합"
"72","캔디류","지바현","2019-03-04","42","불검출","불검출","적합"
"73","캔디류","지바현","2019-03-05","42","불검출","불검출","적합"
"74","캔디류","지바현","2019-03-04","58","불검출","불검출","적합"
"75","캔디류","지바현","2019-03-05","41","불검출","불검출","적합"
"76","과자","아이치현","2019-03-07","91","불검출","불검출","적합"
"77","청주","교토부","2019-02-04","1,246","불검출","불검출","적합"
"78","청주","교토부","2019-01-23","242","불검출","불검출","적합"
"79","청주","효고현","2019-02-06","36,000","불검출","불검출","적합"
"80","청주","효고현","2019-01-28","21,600","불검출","불검출","적합"
"81","청주","효고현","2018-12-11","43","불검출","불검출","적합"
"82","청주","효고현","2019-02-08","16,200","불검출","불검출","적합"
"83","소스","사이타마현","2019-03-08","1,264","불검출","불검출","적합"
