"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장명태","홋카이도","2019-04-09","2,600","불검출","불검출","적합"
"22","활돔(돌돔)","나가사키현","2019-04-09","1,339","불검출","불검출","적합"
"23","활장어(먹장어)","나가사키현","2019-04-09","2,019","불검출","불검출","적합"
"24","냉장가오리","후쿠오카현","2019-04-09","315","불검출","불검출","적합"
"25","냉장명태","홋카이도","2019-04-09","2,486","불검출","불검출","적합"
"26","활돔(돌돔)","가나가와현","2019-04-09","1,346","불검출","불검출","적합"
"27","활돔(참돔)","에히메현","2019-04-09","4,620","불검출","불검출","적합"
"28","냉장홍어","야마구치현","2019-04-09","440","불검출","불검출","적합"
"29","냉장명태","홋카이도","2019-04-09","1,300","불검출","불검출","적합"
"30","냉장갈치","효고현","2019-04-09","152","불검출","불검출","적합"
"31","냉장준치","효고현","2019-04-09","800","불검출","불검출","적합"
"합계","","-","-","74,172","-","-","-"
