"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"7","냉동다랑어(황다랑어)","한국","2019-04-09","60,299","불검출","불검출","적합"
"8","냉동가자미(각시가자미)","러시아","2019-04-09","22,050","불검출","불검출","적합"
"9","냉동서대","네덜란드","2019-04-09","204","불검출","불검출","적합"
"10","냉동명태","러시아","2019-04-09","24,000","불검출","불검출","적합"
"11","냉동어란(명란)","러시아","2019-04-09","4,635","불검출","불검출","적합"
"12","냉동문어","예멘","2019-04-09","12,000","불검출","불검출","적합"
"합계","","-","-","258,150","-","-","-"
