"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2019-04-08","1,950","불검출","불검출","적합"
"2","냉동기름치","태평양","2019-04-08","16,249","불검출","불검출","적합"
"3","냉동다랑어(황다랑어,목살)","태평양","2019-04-08","216","불검출","불검출","적합"
"4","냉장명태","홋카이도","2019-04-08","1,950","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2019-04-08","2,306","불검출","불검출","적합"
"6","냉장명태","홋카이도","2019-04-08","1,300","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2019-04-08","7,457","불검출","불검출","적합"
"8","냉장명태","홋카이도","2019-04-08","1,274","불검출","불검출","적합"
"9","냉동쥐치(말쥐치)","시마네현","2019-04-08","15,092","불검출","불검출","적합"
"10","활가리비","홋카이도","2019-04-08","7,000","불검출","불검출","적합"
"11","냉동기름치","인도양","2019-04-08","9,311","불검출","불검출","적합"
"12","냉장명태","홋카이도","2019-04-08","884","불검출","불검출","적합"
"13","냉장명태","홋카이도","2019-04-08","1,300","불검출","불검출","적합"
"14","냉장명태","홋카이도","2019-04-08","1,950","불검출","불검출","적합"
"15","염장옥덩굴","오키나와현","2019-04-08","252","불검출","불검출","적합"
"16","냉동상어(청상아리,F)","태평양","2019-04-08","2,311","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2019-04-08","1,709","불검출","불검출","적합"
"18","냉장갈치","후쿠오카현","2019-04-08","320","불검출","불검출","적합"
"19","냉장돔(황돔)","나가사키현","2019-04-08","448","불검출","불검출","적합"
"20","냉장홍어","야마구치현","2019-04-08","420","불검출","불검출","적합"
