"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"14","기타 주류","야마구치현","2019-02-05","330","불검출","불검출","적합"
"15","고춧가루","효고현","2019-03-14","70","불검출","불검출","적합"
"16","소스","야마구치현","2019-01-21","240","불검출","불검출","적합"
"17","소스","야마구치현","2019-01-28","240","불검출","불검출","적합"
"18","조미건어포","오사카부","2019-02-28","897","불검출","불검출","적합"
"19","혼합제제","사이타마현","2019-02-01","500","불검출","불검출","적합"
"20","혼합제제","사이타마현","2019-03-06","50","불검출","불검출","적합"
"21","혼합제제","사이타마현","2019-03-11","504","불검출","불검출","적합"
"22","혼합제제","사이타마현","2019-03-01","594","불검출","불검출","적합"
"23","혼합제제","사이타마현","2019-01-08","100","불검출","불검출","적합"
"24","혼합제제","사이타마현","2019-03-07","36","불검출","불검출","적합"
"25","발효식초","기후현","2019-02-28","416","불검출","불검출","적합"
"26","즉석조리식품","사가현","2018-08-03","6","불검출","불검출","적합"
"27","건면","돗토리현","2018-12-27","63","불검출","불검출","적합"
"28","건면","돗토리현","2018-12-27","82","불검출","불검출","적합"
"29","합성향료","사이타마현","2019-01-10","200","불검출","불검출","적합"
"30","혼합제제","사이타마현","2019-03-08","216","불검출","불검출","적합"
"31","혼합제제","사이타마현","2019-03-08","180","불검출","불검출","적합"
"32","혼합제제","사이타마현","2019-03-12","40","불검출","불검출","적합"
"33","혼합제제","사이타마현","2019-02-04","90","불검출","불검출","적합"
"34","합성향료","사이타마현","2019-03-07","360","불검출","불검출","적합"
"35","혼합제제","사이타마현","2019-03-07","2,040","불검출","불검출","적합"
"36","혼합제제","사이타마현","2019-03-08","50","불검출","불검출","적합"
"37","혼합제제","사이타마현","2019-03-08","50","불검출","불검출","적합"
"38","혼합제제","사이타마현","2019-03-07","108","불검출","불검출","적합"
"39","합성향료","사이타마현","2019-01-07","150","불검출","불검출","적합"
"40","합성향료","사이타마현","2019-03-08","15","불검출","불검출","적합"
"41","합성향료","사이타마현","2018-11-26","36","불검출","불검출","적합"
"42","혼합제제","시가현","2019-03-19","25","불검출","불검출","적합"
"43","합성향료","시가현","2019-03-07","100","불검출","불검출","적합"
"44","혼합제제","시가현","2019-03-04","50","불검출","불검출","적합"
"45","합성향료","시가현","2019-03-18","50","불검출","불검출","적합"
"46","혼합제제","시가현","2019-03-08","40","불검출","불검출","적합"
"47","혼합제제","시가현","2019-03-14","200","불검출","불검출","적합"
"48","기타천연착향료","시가현","2019-03-08","50","불검출","불검출","적합"
