"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(참돔)","에히메현","2019-04-05","7,925","불검출","불검출","적합"
"2","활가리비","홋카이도","2019-04-05","8,251","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2019-04-05","2,861","불검출","불검출","적합"
"4","활돔(돌돔)","나가사키현","2019-04-05","1,198","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2019-04-05","812","불검출","불검출","적합"
"6","활가리비","홋카이도","2019-04-05","3,752","불검출","불검출","적합"
"7","활돔(참돔)","에히메현","2019-04-05","14,151","불검출","불검출","적합"
"8","활돔(벤자리)","에히메현","2019-04-05","954","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2019-04-05","3,910","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-04-05","390","불검출","불검출","적합"
"11","활게(왕게)","홋카이도","2019-04-05","453","불검출","불검출","적합"
"12","활가리비","홋카이도","2019-04-05","6,981","불검출","불검출","적합"
"13","냉동다랑어(남방참다랑어)","인도양","2019-04-05","1,142","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2019-04-05","8,618","불검출","불검출","적합"
"15","냉동큰실말","오키나와현","2019-04-05","90","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2019-04-05","1,572","불검출","불검출","적합"
"17","냉동다랑어(눈다랑어,목살)","인도양","2019-04-05","230","불검출","불검출","적합"
"18","활가리비","홋카이도","2019-04-05","4,624","불검출","불검출","적합"
"19","활가리비","홋카이도","2019-04-05","7,170","불검출","불검출","적합"
"합계","","-","-","75,084","-","-","-"
