"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동새우살","도야마현","2018-03-14","120","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2018-03-14","4,732","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-03-14","2,600","불검출","불검출","적합"
"4","냉장명태","홋카이도","2018-03-14","1,300","불검출","불검출","적합"
"5","활돔(참돔)","구마모토현","2018-03-14","4,949","불검출","불검출","적합"
"6","활돔(돌돔)","가나가와현","2018-03-14","1,196","불검출","불검출","적합"
"7","활돔(참돔)","에히메현","2018-03-14","4,817","불검출","불검출","적합"
"8","활가리비","홋카이도","2018-03-14","13,448","불검출","불검출","적합"
"9","냉장명태","홋카이도","2018-03-14","2,600","불검출","불검출","적합"
"10","냉장명태","홋카이도","2018-03-14","3,600","불검출","불검출","적합"
"11","활돔(참돔)","고치현","2018-03-14","4,979","불검출","불검출","적합"
"12","냉장가오리","야마구치현","2018-03-14","180","불검출","불검출","적합"
"13","냉장홍어","야마구치현","2018-03-14","288","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-03-14","2,600","불검출","불검출","적합"
"15","활게(참게)","후쿠오카현","2018-03-14","413","불검출","불검출","적합"
"16","활돔(참돔)","에히메현","2018-03-14","4,726","불검출","불검출","적합"
"17","활돔(참돔)","에히메현","2018-03-14","9,945","불검출","불검출","적합"
"18","활가리비","홋카이도","2018-03-14","6,974","불검출","불검출","적합"
"19","냉동갈치","야마구치현","2018-03-14","200","불검출","불검출","적합"
"20","활복어(자주복)","나가사키현","2018-03-14","1,318","불검출","불검출","적합"
