"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동기름치","태평양","2018-03-19","5,370","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2018-03-19","1,744","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-03-19","2,600","불검출","불검출","적합"
"4","냉동기름치","태평양","2018-03-19","10,585","불검출","불검출","적합"
"5","냉장명태","홋카이도","2018-03-19","2,600","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2018-03-19","10,112","불검출","불검출","적합"
"7","활돔(참돔)","나가사키현","2018-03-19","9,622","불검출","불검출","적합"
"8","냉동기름치","태평양","2018-03-19","8,542","불검출","불검출","적합"
"9","냉장갈치","후쿠오카현","2018-03-19","310","불검출","불검출","적합"
"10","활돔(참돔)","나가사키현","2018-03-19","11,694","불검출","불검출","적합"
"11","냉장명태","홋카이도","2018-03-19","1,300","불검출","불검출","적합"
"12","활돔(참돔)","에히메현","2018-03-19","2,481","불검출","불검출","적합"
"13","활전갱이(흑점줄전갱이)","오이타현","2018-03-19","761","불검출","불검출","적합"
"14","냉장갈치","오이타현","2018-03-19","230","불검출","불검출","적합"
"15","활돔(참돔)","에히메현","2018-03-19","2,916","불검출","불검출","적합"
"16","냉장명태","홋카이도","2018-03-19","4,381","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2018-03-19","2,381","불검출","불검출","적합"
"18","냉장명태","홋카이도","2018-03-19","2,600","불검출","불검출","적합"
"19","냉장홍어","야마구치현","2018-03-19","600","불검출","불검출","적합"
"20","활꼬막(새꼬막)","후쿠오카현","2018-03-19","1,460","불검출","불검출","적합"
