"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"84","청주","나가사키현","2019-04-19","43","불검출","불검출","적합"
"85","청주","나가사키현","2019-04-19","43","불검출","불검출","적합"
"86","청주","고치현","2019-04-25","43","불검출","불검출","적합"
"87","청주","고치현","2019-04-25","43","불검출","불검출","적합"
"88","청주","야마가타현","2019-04-05","86","불검출","불검출","적합"
"89","청주","에히메현","2019-05-17","43","불검출","불검출","적합"
"90","청주","아키타현","2019-05-09","43","불검출","불검출","적합"
"91","소주","가고시마현","2019-04-23","54","불검출","불검출","적합"
"92","기타 주류","와카야마현","2019-05-15","108","불검출","불검출","적합"
"93","청주","고치현","2019-04-25","43","불검출","불검출","적합"
"94","청주","야마구치현","2019-04-10","43","불검출","불검출","적합"
"95","빵류","사가현","2019-04-16","968","불검출","불검출","적합"
"96","빵류","사가현","2019-03-28","66","불검출","불검출","적합"
"97","맥주","오이타현","2019-04-25","132,480","불검출","불검출","적합"
"98","빙과","니가타현","2019-05-25","8,366","불검출","불검출","적합"
"99","빙과","니가타현","2019-05-24","8,394","불검출","불검출","적합"
"100","카레(커리)","나가노현","2019-03-01","4,000","불검출","불검출","적합"
"101","카레(커리)","니가타현","2019-03-21","1,000","불검출","불검출","적합"
"102","카레(커리)","니가타현","2019-04-05","1,400","불검출","불검출","적합"
"103","카레(커리)","나가노현","2019-01-28","2,000","불검출","불검출","적합"
"104","카레(커리)","나가노현","2019-01-24","2,000","불검출","불검출","적합"
"105","카레(커리)","나가노현","2018-11-28","1,000","불검출","불검출","적합"
"106","혼합제제","미에현","2019-05-16","300","불검출","불검출","적합"
"107","과자","나가노현","2019-04-23","624","불검출","불검출","적합"
"108","과자","니가타현","2019-04-19","168","불검출","불검출","적합"
"109","청주","니가타현","2019-05-13","864","불검출","불검출","적합"
"110","혼합제제","효고현","2019-05-17","102","불검출","불검출","적합"
"111","혼합장","나가노현","2019-03-20","2,000","불검출","불검출","적합"
"112","소스","시즈오카현","2019-04-24","62","불검출","불검출","적합"
"113","건면","도야마현","2019-03-28","160","불검출","불검출","적합"
"114","건면","아키타현","2019-02-26","96","불검출","불검출","적합"
"115","소스","니가타현","2019-04-25","1,356","불검출","불검출","적합"
"116","청주","아이치현","2019-04-25","259","불검출","불검출","적합"
"117","청주","아이치현","2019-04-26","6,324","불검출","불검출","적합"
"118","청주","아이치현","2019-04-25","8,586","불검출","불검출","적합"
