"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"86","소스","나가사키현","2019-02-02","7,515","불검출","불검출","적합"
"87","합성향료","가나가와현","2019-05-13","6","불검출","불검출","적합"
"88","청주","후쿠이현","2019-04-24","180","불검출","불검출","적합"
"89","어묵","시마네현","2019-02-02","1,590","불검출","불검출","적합"
"90","어묵","시마네현","2019-02-17","5,880","불검출","불검출","적합"
"91","소스","히로시마현","2019-05-08","2,100","불검출","불검출","적합"
"92","어묵","시마네현","2019-03-02","2,160","불검출","불검출","적합"
"93","어묵","시마네현","2019-05-17","190","불검출","불검출","적합"
"94","치자적색소","효고현","2018-10-10","20","불검출","불검출","적합"
"95","캔디류","아이치현","2019-05-01","1,129","불검출","불검출","적합"
"96","식이섬유","도치기현","2019-04-10","1,050","불검출","불검출","적합"
"97","카레(커리)","니가타현","2019-04-19","3,432","불검출","불검출","적합"
"98","카레(커리)","니가타현","2019-04-24","3,036","불검출","불검출","적합"
"99","카레(커리)","니가타현","2019-04-24","660","불검출","불검출","적합"
"100","카레(커리)","니가타현","2019-04-24","660","불검출","불검출","적합"
"101","향신료조제품","나가노현","2019-04-10","215","불검출","불검출","적합"
"102","카레(커리)","니가타현","2019-04-19","660","불검출","불검출","적합"
"103","맥주","후쿠오카현","2019-05-10","83,916","불검출","불검출","적합"
"104","추잉껌","오사카부","2019-04-19","380","불검출","불검출","적합"
"105","기타 수산물가공품","후쿠시마현","2019-02-01","360","불검출","불검출","적합"
"106","향신료조제품","도쿄도","2019-05-13","1,320","불검출","불검출","적합"
"107","양념젓갈","가나가와현","2019-05-10","600","불검출","불검출","적합"
"108","양조간장","아이치현","2019-05-13","324","불검출","불검출","적합"
"109","절임식품","와카야마현","2019-05-16","240","불검출","불검출","적합"
"110","당절임","도쿠시마현","2019-04-09","198","불검출","불검출","적합"
"111","청주","이와테현","2019-03-12","108","불검출","불검출","적합"
"112","맥주","오이타현","2019-04-11","10,280","불검출","불검출","적합"
"113","맥주","오이타현","2019-04-11","4,000","불검출","불검출","적합"
"114","맥주","오이타현","2019-04-17","47,724","불검출","불검출","적합"
"115","맥주","오이타현","2019-04-25","115,920","불검출","불검출","적합"
"116","소주","구마모토현","2018-10-01","324","불검출","불검출","적합"
"117","맥주","오카야마현","2019-04-01","39,334","불검출","불검출","적합"
"118","혼합제제","효고현","2019-05-09","51","불검출","불검출","적합"
"119","혼합제제","효고현","2019-05-14","68","불검출","불검출","적합"
"120","조미김","히로시마현","2019-05-11","150","불검출","불검출","적합"
