"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활방어","에히메현","2018-01-12","3,621","불검출","불검출","적합"
"2","활가리비","홋카이도","2018-01-12","6,934","불검출","불검출","적합"
"3","냉장돔(황돔)","야마구치현","2018-01-12","285","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2018-01-12","4,323","불검출","불검출","적합"
"5","냉장명태","홋카이도","2018-01-12","6,000","불검출","불검출","적합"
"6","냉장명태","홋카이도","2018-01-12","4,032","불검출","불검출","적합"
"7","활방어","에히메현","2018-01-12","2,373","불검출","불검출","적합"
"8","활방어","에히메현","2018-01-12","6,069","불검출","불검출","적합"
"9","활꼬막","사가현","2018-01-12","1,160","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2018-01-12","4,910","불검출","불검출","적합"
"11","냉장돔(황돔)","나가사키현","2018-01-12","384","불검출","불검출","적합"
"12","활꼬막(새꼬막)","사가현","2018-01-12","240","불검출","불검출","적합"
"13","냉장돔(참돔)","후쿠오카현","2018-01-12","90","불검출","불검출","적합"
"14","활가리비","홋카이도","2018-01-12","3,026","불검출","불검출","적합"
"15","활방어","에히메현","2018-01-12","6,955","불검출","불검출","적합"
"16","활우렁쉥이","홋카이도","2018-01-12","3,288","불검출","불검출","적합"
"17","활방어","에히메현","2018-01-12","4,974","불검출","불검출","적합"
"18","냉장준치","구마모토현","2018-01-12","304","불검출","불검출","적합"
"19","활꼬막(새꼬막)","후쿠오카현","2018-01-12","440","불검출","불검출","적합"
"20","활가리비","홋카이도","2018-01-12","7,200","불검출","불검출","적합"
