"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"81","향신료조제품(고추
냉이가공품)","사이타마현","2015-11-11","135","불검출","불검출","적합"
"82","드레싱","사이타마현","2015-10-20","60","불검출","불검출","적합"
"83","캔디류(사탕)","아이치현","2015-12-01","1,800","불검출","불검출","적합"
"84","캔디류(사탕)","아이치현","2015-12-01","576","불검출","불검출","적합"
"85","과자(쿠키)","아이치현","2015-12-02","1,080","불검출","불검출","적합"
"86","과자(쿠키)","도쿠시마현","2015-11-23","1,050","불검출","불검출","적합"
"87","과자(스낵과자)","니가타현","2015-11-04","186","불검출","불검출","적합"
"88","과자(쿠키)","도쿠시마현","2015-11-23","1,050","불검출","불검출","적합"
"89","탄산음료","오사카부","2015-12-01","1,800","불검출","불검출","적합"
"90","과자(스낵과자)","니가타현","2015-11-05","344.8","불검출","불검출","적합"
"91","드레싱","도치기현","2015-10-13","210","불검출","불검출","적합"
"92","소스류","도치기현","2015-10-22","120","불검출","불검출","적합"
"93","국수","구마모토현","2015-11-18","395","불검출","불검출","적합"
"94","청주","아오모리현","2015-11-24","5,443.2","불검출","불검출","적합"
"95","국수","구마모토현","2015-11-18","400","불검출","불검출","적합"
"96","청주","아오모리현","2015-09-16","2,268","불검출","불검출","적합"
"97","복합조미식품","미에현","2015-11-09","41.4","불검출","불검출","적합"
"98","혼합제제","가나가와현","2015-11-17","30","불검출","불검출","적합"
"99","식초절임(매실절임)","와카야마현","2015-11-16","384","불검출","불검출","적합"
"100","수산물가공품","아오모리현","2015-11-04","9.4","불검출","불검출","적합"
"101","청주","훗카이도","2015-10-23","518.4","불검출","불검출","적합"
"102","소스류","히로시마현","2015-10-30","900","불검출","불검출","적합"
"103","소스류","사이타마현","2015-10-19","1,404","불검출","불검출","적합"
"104","조미건어포류","훗카이도","2015-11-07","17.8","불검출","불검출","적합"
"105","복합조미식품","이바라키현","2015-11-02","19.8","불검출","불검출","적합"
"106","복합조미식품","이바라키현","2015-11-05","48.96","불검출","불검출","적합"
"107","복합조미식품","이바라키현","2015-10-13","42","불검출","불검출","적합"
"108","청주","교토부","2015-10-20","86.4","불검출","불검출","적합"
"109","청주","고치현","2015-11-04","86.4","불검출","불검출","적합"
"110","소주","미야자키현","2015-10-26","172.8","불검출","불검출","적합"
"111","청주","야마구치현","2015-11-08","864","불검출","불검출","적합"
"112","고형차","후쿠오카현","2015-11-05","19.2","불검출","불검출","적합"
"113","소스류","나가사키현","2015-11-12","1,291.68","불검출","불검출","적합"
"114","소스류","나가사키현","2015-11-20","3,177.9","불검출","불검출","적합"
